bgp2000gj,tr2010gj,tr2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G25000100000099999000000R0,G2500010010206,25001010206,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010208,25001010208,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010400,25001010400,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010600,25001010600,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010700,25001010700,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010800,25001010800,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010010900,25001010900,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010011300,25001011300,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010011600,25001011600,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010011700,25001011700,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010011801,25001011801,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010012200,25001012200,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010013002,25001013002,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010013200,25001013200,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010013300,25001013300,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010013400,25001013400,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010013800,25001013800,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010014500,25001014500,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010014600,25001014600,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010014700,25001014700,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010014800,25001014800,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010014900,25001014900,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010015200,25001015200,0.0,0.0,0.0,0.0
G25000100000099999000000R0,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100360003600012200R1,G2500010012200,25001012200,1.0,1.0,1.0,1.0
G25000100360003600012200R2,G2500010012200,25001012200,1.0,1.0,1.0,1.0
G25000100360003600012200R3,G2500010011801,25001011801,0.0,0.0,0.0,0.0
G25000100360003600012200R3,G2500010012200,25001012200,0.0,0.0,0.0,0.0
G25000100360003600012200U1,G2500010012200,25001012200,1.0,1.0,1.0,1.0
G25000100360003600012200U2,G2500010012200,25001012200,1.0,1.0,1.0,1.0
G25000100360003600012200U3,G2500010011801,25001011801,0.0003560776,0.0003477788,0.0002814633,0.0002254733
G25000100360003600012200U3,G2500010012200,25001012200,0.9996439224,0.9996522212,0.9997185367,0.9997745267
G25000100360003600012200U4,G2500010011802,25001011802,7.97908e-05,6.41875e-05,7.47609e-05,6.77379e-05
G25000100360003600012200U4,G2500010012200,25001012200,0.9999202092,0.9999358125,0.9999252391,0.9999322621
G25000100360003600012300U1,G2500010012101,25001012101,0.0190697575,0.0192221292,0.0239045013,0.0486658158
G25000100360003600012300U1,G2500010012102,25001012102,6.9334e-06,8.0159e-06,8.2861e-06,2.08912e-05
G25000100360003600012300U1,G2500010015300,25001015300,0.9809233091,0.9807698549,0.9760872126,0.9513132929
G25000100360003600012400R2,G2500010015300,25001015300,0.0,0.0,0.0,0.0
G25000100360003600012400U1,G2500010012102,25001012102,0.0001051368,6.10445e-05,6.27165e-05,6.2838e-05
G25000100360003600012400U1,G2500010015300,25001015300,0.9998948632,0.9999389555,0.9999372835,0.999937162
G25000100360003600012400U2,G2500010012102,25001012102,0.0007647164,0.0001205131,0.0006954185,0.0006340867
G25000100360003600012400U2,G2500010015300,25001015300,0.9992352836,0.9998794869,0.9993045815,0.9993659133
G25000100360003600012500R4,G2500010012502,25001012502,0.0,0.0,0.0,0.0
G25000100360003600012500R4,G2500010012700,25001012700,0.0,0.0,0.0,0.0
G25000100360003600012500R4,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100360003600012500U1,G2500010012502,25001012502,1.0,1.0,1.0,1.0
G25000100360003600012500U2,G2500010012502,25001012502,1.0,1.0,1.0,1.0
G25000100360003600012500U3,G2500010012502,25001012502,1.0,1.0,1.0,1.0
G25000100360003600012500U4,G2500010012502,25001012502,1.0,1.0,1.0,1.0
G25000100360003600012600U1,G2500010012601,25001012601,1.0,1.0,1.0,1.0
G25000100360003600012600U2,G2500010012601,25001012601,0.3049327354,0.3229813665,0.2881355932,0.2803738318
G25000100360003600012600U2,G2500010012602,25001012602,0.6950672646,0.6770186335,0.7118644068,0.7196261682
G25000100360003600012600U3,G2500010012602,25001012602,1.0,1.0,1.0,1.0
G25000100360003600012600U4,G2500010012602,25001012602,1.0,1.0,1.0,1.0
G25000100360003600012600U5,G2500010012602,25001012602,1.0,1.0,1.0,1.0
G25000100360003600012600U6,G2500010012602,25001012602,1.0,1.0,1.0,1.0
G25000100360003600012700R1,G2500010012700,25001012700,0.0,0.0,0.0,0.0
G25000100360003600012700R3,G2500010012700,25001012700,0.0,0.0,0.0,0.0
G25000100360003600012700R3,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100360003600012700U1,G2500010012700,25001012700,1.0,1.0,1.0,1.0
G25000100360003600012700U2,G2500010012700,25001012700,1.0,1.0,1.0,1.0
G25000100360003600012700U3,G2500010012700,25001012700,1.0,1.0,1.0,1.0
G25000100360003600012700U4,G2500010012700,25001012700,1.0,1.0,1.0,1.0
G25000100360003600012800R1,G2500010012800,25001012800,1.0,1.0,1.0,1.0
G25000100360003600012800U1,G2500010012800,25001012800,1.0,1.0,1.0,1.0
G25000100360003600012800U2,G2500010012800,25001012800,1.0,1.0,1.0,1.0
G25000100360003600012900U1,G2500010012900,25001012900,1.0,1.0,1.0,1.0
G25000100360003600012900U2,G2500010012900,25001012900,1.0,1.0,1.0,1.0
G25000100360003600012900U3,G2500010012900,25001012900,1.0,1.0,1.0,1.0
G25000100360003600013000R1,G2500010013002,25001013002,1.0,1.0,1.0,1.0
G25000100360003600013000R4,G2500010013002,25001013002,1.0,1.0,1.0,1.0
G25000100360003600013000R4,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100360003600013000U1,G2500010013002,25001013002,1.0,1.0,1.0,1.0
G25000100360003600013000U3,G2500010013002,25001013002,1.0,1.0,1.0,1.0
G25000100360003600013000U4,G2500010013002,25001013002,1.0,1.0,1.0,1.0
G25000100360003600013100U1,G2500010013100,25001013100,1.0,1.0,1.0,1.0
G25000100360003600013100U1,G2500010015001,25001015001,0.0,0.0,0.0,0.0
G25000100360003600013100U2,G2500010013100,25001013100,1.0,1.0,1.0,1.0
G25000100360003600013100U3,G2500010013100,25001013100,1.0,1.0,1.0,1.0
G25000100360003600013200R1,G2500010013200,25001013200,1.0,1.0,1.0,1.0
G25000100360003600013200R1,G2500010015200,25001015200,0.0,0.0,0.0,0.0
G25000100360003600013200R3,G2500010013200,25001013200,1.0,1.0,1.0,1.0
G25000100360003600013200U1,G2500010013200,25001013200,1.0,1.0,1.0,1.0
G25000100360003600013200U2,G2500010013200,25001013200,0.9970011374,0.9970689745,0.9973244118,0.9974691254
G25000100360003600013200U2,G2500010015001,25001015001,0.0028790129,0.0027966192,0.0025501325,0.0024052193
G25000100360003600013200U2,G2500010015100,25001015100,0.0001198497,0.0001344064,0.0001254557,0.0001256552
G25000100360003600013200U3,G2500010013200,25001013200,1.0,1.0,1.0,1.0
G25000100717507140013900R1,G2500010013900,25001013900,0.0,0.0,0.0,0.0
G25000100717507140013900R4,G2500010013900,25001013900,0.0,0.0,0.0,0.0
G25000100717507140013900U1,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717507140013900U4,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717510015013700R1,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717510015013700R2,G2500010013700,25001013700,0.0,0.0,0.0,0.0
G25000100717510015013700R4,G2500010013700,25001013700,0.0,0.0,0.0,0.0
G25000100717510015013700U1,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717510015013700U2,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717510015013700U3,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717510015013700U4,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717542670013900R2,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717542670013900U2,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717542670013900U3,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717554450013900R2,G2500010013900,25001013900,0.0,0.0,0.0,0.0
G25000100717554450013900R2,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100717554450013900U2,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717554450014000R1,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717554450014000R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100717554450014000R3,G2500010014002,25001014002,0.0,0.0,0.0,0.0
G25000100717554450014000R4,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717554450014000U1,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717554450014000U3,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717554450014000U4,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717558965013800R1,G2500010013800,25001013800,0.0,0.0,0.0,0.0
G25000100717558965013800R3,G2500010013300,25001013300,0.0,0.0,0.0,0.0
G25000100717558965013800R3,G2500010013800,25001013800,0.0,0.0,0.0,0.0
G25000100717558965013800R3,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G25000100717558965013800U1,G2500010013800,25001013800,1.0,1.0,1.0,1.0
G25000100717558965013800U2,G2500010013800,25001013800,1.0,1.0,1.0,1.0
G25000100717558965013800U3,G2500010013300,25001013300,0.0005452284,0.0004643188,0.0005407658,0.000543322
G25000100717558965013800U3,G2500010013800,25001013800,0.9994547716,0.9995356812,0.9994592342,0.999456678
G25000100717599999013700R1,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717599999013700U1,G2500010013700,25001013700,1.0,1.0,1.0,1.0
G25000100717599999013800R1,G2500010013800,25001013800,0.0,0.0,0.0,0.0
G25000100717599999013800R3,G2500010013800,25001013800,1.0,1.0,1.0,1.0
G25000100717599999013800R3,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G25000100717599999013800U1,G2500010013800,25001013800,1.0,1.0,1.0,1.0
G25000100717599999013800U3,G2500010013800,25001013800,1.0,1.0,1.0,1.0
G25000100717599999013900R4,G2500010013900,25001013900,1.0,1.0,1.0,1.0
G25000100717599999014000R1,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717599999014000R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000100717599999014000R4,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717599999014000R5,G2500010014002,25001014002,0.9999878707,0.9999896029,0.999988678,0.9999896609
G25000100717599999014000R5,G2500010014300,25001014300,1.21293e-05,1.03971e-05,1.1322e-05,1.03391e-05
G25000100717599999014000U1,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717599999014000U4,G2500010014002,25001014002,1.0,1.0,1.0,1.0
G25000100717599999014000U5,G2500010014002,25001014002,0.9982091645,0.9982880486,0.9982880486,0.9983942161
G25000100717599999014000U5,G2500010014300,25001014300,0.0017908355,0.0017119514,0.0017119514,0.0016057839
G25000100717599999014100R1,G2500010013900,25001013900,0.4858935597,0.0,0.0,0.0
G25000100717599999014100R1,G2500010014002,25001014002,0.0,0.0,0.0,0.0
G25000100717599999014100R1,G2500010014100,25001014100,0.5141064403,0.0,0.0,0.0
G25000100717599999014100U1,G2500010014002,25001014002,0.0022252112,0.0022252112,0.0022252112,0.0022252112
G25000100717599999014100U1,G2500010014100,25001014100,0.9977747888,0.9977747888,0.9977747888,0.9977747888
G25000100798007945010800U1,G2500010010800,25001010800,1.0,1.0,1.0,1.0
G25000100798007945010800U2,G2500010010800,25001010800,1.0,1.0,1.0,1.0
G25000100798007945010800U4,G2500010010800,25001010800,1.0,1.0,1.0,1.0
G25000100798007945010900U1,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G25000100798099999010800R5,G2500010010800,25001010800,0.9993041115,0.9993903541,0.9993790015,0.9994067363
G25000100798099999010800R5,G2500010011400,25001011400,0.0006958885,0.0006096459,0.0006209985,0.0005932637
G25000100798099999010800R6,G2500010010800,25001010800,1.0,1.0,1.0,1.0
G25000100798099999010800R6,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G25000100798099999010800U5,G2500010010800,25001010800,0.9997264127,1.0,0.9995782941,0.9997031242
G25000100798099999010800U5,G2500010011400,25001011400,0.0002735873,0.0,0.0004217059,0.0002968758
G25000100798099999010800U6,G2500010010800,25001010800,0.9886335299,0.9885228762,0.9889367289,0.9866744661
G25000100798099999010800U6,G2500010011400,25001011400,0.0113664701,0.0114771238,0.0110632711,0.0133255339
G25000100798099999010900R1,G2500010010400,25001010400,0.0,0.0,0.0,0.0
G25000100798099999010900R1,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G25000100798099999010900R2,G2500010010400,25001010400,0.0016556291,0.0,0.0054347826,0.0044444444
G25000100798099999010900R2,G2500010010900,25001010900,0.9969904198,0.9984870267,0.9931716056,0.9942310803
G25000100798099999010900R2,G2500010011100,25001011100,0.0013539511,0.0015129733,0.0013936118,0.0013244753
G25000100798099999010900U1,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G25000100798099999010900U2,G2500010010400,25001010400,0.0048064426,0.0051369159,0.0053183158,0.0097702702
G25000100798099999010900U2,G2500010010900,25001010900,0.9714076947,0.9739813093,0.9663065197,0.9633488317
G25000100798099999010900U2,G2500010011100,25001011100,0.0237858626,0.0208817748,0.0283751644,0.0268808981
G25000100798099999010900U3,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G25000100798099999010900U4,G2500010010900,25001010900,1.0,1.0,1.0,1.0
G25000101299512960010600U3,G2500010010600,25001010600,1.0,1.0,1.0,1.0
G25000101299512960010600U4,G2500010010600,25001010600,1.0,1.0,1.0,1.0
G25000101299512960010700R5,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299512960010700R6,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299512960010700U5,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299512960010700U6,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299575505010700R3,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299575505010700R5,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299575505010700U1,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299575505010700U3,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299575505010700U5,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299599999010600R1,G2500010010600,25001010600,0.9997164485,0.99972632,0.999689576,0.9997206184
G25000101299599999010600R1,G2500010011100,25001011100,0.0002835515,0.00027368,0.000310424,0.0002793816
G25000101299599999010600R3,G2500010010600,25001010600,0.0,0.0,0.0,0.0
G25000101299599999010600R4,G2500010010600,25001010600,0.0,0.0,0.0,0.0
G25000101299599999010600U1,G2500010010600,25001010600,1.0,1.0,1.0,1.0
G25000101299599999010600U2,G2500010010600,25001010600,0.9990172066,0.9990037725,0.9990753205,0.9989879977
G25000101299599999010600U2,G2500010011100,25001011100,0.0009827934,0.0009962275,0.0009246795,0.0010120023
G25000101299599999010600U3,G2500010010600,25001010600,1.0,1.0,1.0,1.0
G25000101299599999010700R2,G2500010010700,25001010700,0.0,0.0,0.0,0.0
G25000101299599999010700R3,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299599999010700R6,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299599999010700U1,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299599999010700U2,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101299599999010700U3,G2500010010700,25001010700,1.0,1.0,1.0,1.0
G25000101677516740011300R1,G2500010011300,25001011300,0.0,0.0,0.0,0.0
G25000101677516740011300U1,G2500010011300,25001011300,0.9994801269,0.9998960343,0.9990426699,0.9995407425
G25000101677516740011300U1,G2500010011801,25001011801,0.0005198731,0.0001039657,0.0009573301,0.0004592575
G25000101677516740011300U2,G2500010011300,25001011300,1.0,1.0,1.0,1.0
G25000101677516740011300U3,G2500010011300,25001011300,1.0,1.0,1.0,1.0
G25000101677516740011300U4,G2500010011300,25001011300,0.9968903307,0.996973081,0.9971953779,0.9972316935
G25000101677516740011300U4,G2500010011802,25001011802,0.0031096693,0.003026919,0.0028046221,0.0027683065
G25000101677516740011400U1,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677516810011500U5,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677516810011600R4,G2500010011600,25001011600,0.0,0.0,0.0,0.0
G25000101677516810011600R4,G2500010011700,25001011700,0.0,0.0,0.0,0.0
G25000101677516810011600U1,G2500010011002,25001011002,0.0008284222,0.0010464758,0.0007893417,0.0009120035
G25000101677516810011600U1,G2500010011600,25001011600,0.9991715778,0.9989535242,0.9992106583,0.9990879965
G25000101677516810011600U2,G2500010011600,25001011600,1.0,1.0,1.0,1.0
G25000101677516810011600U3,G2500010011600,25001011600,1.0,1.0,1.0,1.0
G25000101677516810011600U4,G2500010011600,25001011600,1.0,1.0,1.0,1.0
G25000101677518840011300U3,G2500010011300,25001011300,1.0,1.0,1.0,1.0
G25000101677518840011400R1,G2500010010800,25001010800,0.0,0.0,0.0,0.0
G25000101677518840011400R1,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G25000101677518840011400R4,G2500010011400,25001011400,0.0,0.0,0.0,0.0
G25000101677518840011400U1,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677518840011400U2,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677518840011400U3,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677518840011400U4,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677563655011400R4,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677563655011400U4,G2500010011400,25001011400,1.0,1.0,1.0,1.0
G25000101677563655011500R4,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677563655011500U1,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677563655011500U2,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677563655011500U3,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677563655011500U4,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677575820011500R4,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677575820011500U4,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677575820011500U5,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101677575820011700R1,G2500010011700,25001011700,0.0,0.0,0.0,0.0
G25000101677575820011700R2,G2500010011700,25001011700,0.0,0.0,0.0,0.0
G25000101677575820011700U1,G2500010011700,25001011700,1.0,1.0,1.0,1.0
G25000101677575820011700U2,G2500010011700,25001011700,1.0,1.0,1.0,1.0
G25000101677582595011500U3,G2500010011500,25001011500,1.0,1.0,1.0,1.0
G25000101929547590010300R1,G2500010010206,25001010206,0.0001016841,0.0001003969,9.82144e-05,8.58094e-05
G25000101929547590010300R1,G2500010010306,25001010306,0.9998983159,0.9998996031,0.9999017856,0.9999141906
G25000101929547590010300R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000101929547590010300R3,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929547590010300R3,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000101929547590010300R4,G2500010010304,25001010304,0.0,0.0,0.0,0.0
G25000101929547590010300R4,G2500010010306,25001010306,0.0,0.0,0.0,0.0
G25000101929547590010300R4,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000101929547590010300U1,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929547590010300U3,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929547590010300U4,G2500010010304,25001010304,0.5443708609,0.5714285714,0.5467032967,0.5672205438
G25000101929547590010300U4,G2500010010306,25001010306,0.4556291391,0.4285714286,0.4532967033,0.4327794562
G25000101929599999010300R1,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929599999010300R6,G2500010010304,25001010304,0.0,0.0,0.0,0.0
G25000101929599999010300R7,G2500010010304,25001010304,1.0,1.0,1.0,1.0
G25000101929599999010300R7,G2500010010400,25001010400,0.0,0.0,0.0,0.0
G25000101929599999010300R8,G2500010010304,25001010304,0.3903619717,0.4579826289,0.4059869717,0.4563387629
G25000101929599999010300R8,G2500010010306,25001010306,0.6096380283,0.5420173711,0.5940130283,0.5436612371
G25000101929599999010300R8,G2500010010500,25001010500,0.0,0.0,0.0,0.0
G25000101929599999010300U1,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929599999010300U3,G2500010010306,25001010306,1.0,1.0,1.0,1.0
G25000101929599999010300U6,G2500010010304,25001010304,1.0,1.0,1.0,1.0
G25000101929599999010300U7,G2500010010304,25001010304,0.9995915731,0.9995862618,0.9995905684,0.9995674184
G25000101929599999010300U7,G2500010010400,25001010400,0.0004084269,0.0004137382,0.0004094316,0.0004325816
G25000101929599999010300U8,G2500010010304,25001010304,0.3324781336,0.3142634912,0.3360260046,0.2900516555
G25000101929599999010300U8,G2500010010306,25001010306,0.6675218664,0.6857365088,0.6639739954,0.7099483445
G25000102310518980014500R2,G2500010014500,25001014500,0.0,0.0,0.0,0.0
G25000102310518980014500R3,G2500010014500,25001014500,0.0,0.0,0.0,0.0
G25000102310518980014500U1,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310518980014500U2,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310518980014500U3,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310518980014500U4,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310518980014600R3,G2500010014600,25001014600,0.0,0.0,0.0,0.0
G25000102310518980014600R4,G2500010014600,25001014600,0.0,0.0,0.0,0.0
G25000102310518980014600U1,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310518980014600U2,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310518980014600U3,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310518980014600U4,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310518980014700R2,G2500010014700,25001014700,0.0,0.0,0.0,0.0
G25000102310518980014700R3,G2500010014700,25001014700,0.0,0.0,0.0,0.0
G25000102310518980014700U2,G2500010014700,25001014700,1.0,1.0,1.0,1.0
G25000102310518980014700U3,G2500010014700,25001014700,1.0,1.0,1.0,1.0
G25000102310523070014800R4,G2500010014800,25001014800,0.0,0.0,0.0,0.0
G25000102310523070014800R5,G2500010014800,25001014800,0.0,0.0,0.0,0.0
G25000102310523070014800U1,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310523070014800U2,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310523070014800U3,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310523070014800U4,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310523070014800U5,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310523070014900U4,G2500010014900,25001014900,0.0,0.0,0.0,0.0
G25000102310523070014900U5,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310523070014900U6,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310523070014900U7,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310547730014300R1,G2500010014300,25001014300,0.0,0.0,0.0,0.0
G25000102310547730014300R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310547730014300R2,G2500010014300,25001014300,0.0,0.0,0.0,0.0
G25000102310547730014300R2,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310547730014300R5,G2500010014300,25001014300,0.0,0.0,0.0,0.0
G25000102310547730014300U1,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310547730014300U2,G2500010014002,25001014002,0.0003874619,0.0004486748,0.0003830329,0.0002888852
G25000102310547730014300U2,G2500010014300,25001014300,0.9996125381,0.9995513252,0.9996169671,0.9997111148
G25000102310547730014300U3,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310547730014300U5,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310569205014700R1,G2500010014700,25001014700,0.0,0.0,0.0,0.0
G25000102310569205014700R5,G2500010014700,25001014700,0.0,0.0,0.0,0.0
G25000102310569205014700U1,G2500010014700,25001014700,1.0,1.0,1.0,1.0
G25000102310569205014700U5,G2500010014700,25001014700,1.0,1.0,1.0,1.0
G25000102310575960014300R5,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310575960014300R6,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310575960014300R6,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310575960014300U5,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310575960014300U6,G2500010014300,25001014300,1.0,1.0,1.0,1.0
G25000102310575960014400R2,G2500010014402,25001014402,1.0,1.0,1.0,1.0
G25000102310575960014400R2,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310575960014400U2,G2500010014402,25001014402,1.0,1.0,1.0,1.0
G25000102310581245014900R1,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310581245014900R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310581245014900R3,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310581245014900R3,G2500010990000,25001990000,0.0,0.0,0.0,0.0
G25000102310581245014900U1,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310581245014900U3,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310581245014900U4,G2500010014900,25001014900,1.0,1.0,1.0,1.0
G25000102310599999014400R1,G2500010014002,25001014002,1.56528e-05,1.43192e-05,1.55917e-05,1.29174e-05
G25000102310599999014400R1,G2500010014100,25001014100,0.0,0.0,0.0,0.0
G25000102310599999014400R1,G2500010014402,25001014402,0.9999843472,0.9999856808,0.9999844083,0.9999870826
G25000102310599999014400R2,G2500010014402,25001014402,1.0,1.0,1.0,1.0
G25000102310599999014400U1,G2500010014402,25001014402,1.0,1.0,1.0,1.0
G25000102310599999014400U2,G2500010014402,25001014402,1.0,1.0,1.0,1.0
G25000102310599999014500R3,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310599999014500R3,G2500010015200,25001015200,0.0,0.0,0.0,0.0
G25000102310599999014500U3,G2500010014500,25001014500,1.0,1.0,1.0,1.0
G25000102310599999014500U4,G2500010014500,25001014500,0.9934218231,0.9928318719,0.9933524052,0.9929518385
G25000102310599999014500U4,G2500010015002,25001015002,0.0,0.0,0.0,0.0
G25000102310599999014500U4,G2500010015100,25001015100,0.0065781769,0.0071681281,0.0066475948,0.0070481615
G25000102310599999014600U1,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310599999014600U2,G2500010014600,25001014600,1.0,1.0,1.0,1.0
G25000102310599999014700U1,G2500010014700,25001014700,1.0,1.0,1.0,1.0
G25000102310599999014800U1,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310599999014800U2,G2500010014800,25001014800,1.0,1.0,1.0,1.0
G25000102310599999014900R1,G2500010014900,25001014900,0.0,0.0,0.0,0.0
G25000102310599999014900R1,G2500010990000,25001990000,0.0,0.0,0.0,0.0
