"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2014 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2014 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2014 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2014 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2014 Below Poverty Level","Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","% Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2014 Below Poverty Level","% Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2014 Below Poverty Level","American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2014 Below Poverty Level","% American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2014 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2014 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2014 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2014 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2014 Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2014 Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2014 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2014 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2014 Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2014 Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2014 At or Above Poverty Level","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2014 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,PCT_SE_A00003_002,PCT_SE_A00003_003,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,PCT_SE_A13001A_002,PCT_SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,PCT_SE_A13001B_002,PCT_SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,PCT_SE_A13001C_002,PCT_SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,PCT_SE_A13001D_002,PCT_SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,PCT_SE_A13001E_002,PCT_SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,PCT_SE_A13001F_002,PCT_SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,PCT_SE_A13001G_002,PCT_SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,PCT_SE_A13001H_002,PCT_SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,PCT_SE_A13001I_002,PCT_SE_A13001I_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_C01001_001,SE_C01001_002,SE_C01001_003,SE_C01001_004,SE_C01001_005,SE_C01001_006,SE_C01001_007,SE_C01001_008,SE_C01001_009,SE_C01001_010,SE_C01001_011,SE_C01001_012,SE_C01001_013,SE_C01001_014,SE_C01001_015,SE_C01001_016,SE_C01001_017,SE_C01001_018,SE_C01001_019,SE_C01001_020,SE_C01001_021,SE_C01001_022,SE_C01001_023,SE_C01001_024,PCT_SE_C01001_002,PCT_SE_C01001_003,PCT_SE_C01001_004,PCT_SE_C01001_005,PCT_SE_C01001_006,PCT_SE_C01001_007,PCT_SE_C01001_008,PCT_SE_C01001_009,PCT_SE_C01001_010,PCT_SE_C01001_011,PCT_SE_C01001_012,PCT_SE_C01001_013,PCT_SE_C01001_014,PCT_SE_C01001_015,PCT_SE_C01001_016,PCT_SE_C01001_017,PCT_SE_C01001_018,PCT_SE_C01001_019,PCT_SE_C01001_020,PCT_SE_C01001_021,PCT_SE_C01001_022,PCT_SE_C01001_023,PCT_SE_C01001_024,SE_A14006_001
"25017353300","Census Tract 3533, Middlesex County, Massachusetts","Census Tract 3533, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001644",,,,,"25","017",,,,"353300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353300",,,"474775","50191",3312,3312,2619,270,0,225,0,0,198,79.08,8.15,0,6.79,0,0,5.98,3312,3176,2494,270,0,225,0,0,187,136,125,0,0,0,0,0,11,95.89,75.3,8.15,0,6.79,0,0,5.65,4.11,3.77,0,0,0,0,0,0.33,3312,18067.59,0.183311660131244,0.2026905,0.1833117,0.01937885,90.44,9.56,2619,158,2461,6.03,93.97,270,43,227,15.93,84.07,0,0,0,,,225,8,217,3.56,96.44,0,0,0,,,0,0,0,,,198,21,177,10.61,89.39,136,13,123,9.56,90.44,2494,145,2349,5.81,94.19,68492.136089578,73941.5848406546,37722.2825150732,,70786.7011197244,,,35772.5322997416,54308.9061154177,74686.2015503876,3312,164,86,154,41,12,8,41,157,526,572,273,251,157,216,151,101,72,52,33,114,80,3,48,4.95,2.6,4.65,1.24,0.36,0.24,1.24,4.74,15.88,17.27,8.24,7.58,4.74,6.52,4.56,3.05,2.17,1.57,1,3.44,2.42,0.09,1.45,102914
"25017353900","Census Tract 3539, Middlesex County, Massachusetts","Census Tract 3539, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001650",,,,,"25","017",,,,"353900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353900",,,"323188","67860",6111,6111,3941,375,4,1382,7,91,311,64.49,6.14,0.07,22.61,0.11,1.49,5.09,6111,5492,3456,358,4,1382,7,7,278,619,485,17,0,0,0,84,33,89.87,56.55,5.86,0.07,22.61,0.11,0.11,4.55,10.13,7.94,0.28,0,0,0,1.37,0.54,6111,48972.79,0.124783589730918,0.1509845,0.1247836,0.02620089,82.65,17.35,1781,425,1356,23.86,76.14,127,61,66,48.03,51.97,4,0,4,0,100,747,69,678,9.24,90.76,1,1,0,100,0,15,0,15,0,100,128,24,104,18.75,81.25,339,230,109,67.85,32.15,1469,198,1271,13.48,86.52,22651.2403100775,22668.4237726098,12919.6726959518,,28720.4392764858,,4511.23169681309,12164.7459086994,11036.3652024117,24253.8845822567,6111,224,40,21,10,1039,867,976,545,880,816,193,71,92,46,39,44,22,20,21,66,6,37,36,3.67,0.65,0.34,0.16,17,14.19,15.97,8.92,14.4,13.35,3.16,1.16,1.51,0.75,0.64,0.72,0.36,0.33,0.34,1.08,0.1,0.61,0.59,57181
"25017354100","Census Tract 3541, Middlesex County, Massachusetts","Census Tract 3541, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001652",,,,,"25","017",,,,"354100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354100",,,"587523","51689",2656,2656,2129,63,0,318,0,42,104,80.16,2.37,0,11.97,0,1.58,3.92,2656,2487,2026,63,0,318,0,0,80,169,103,0,0,0,0,42,24,93.64,76.28,2.37,0,11.97,0,0,3.01,6.36,3.88,0,0,0,0,1.58,0.9,2656,11708.49,0.226843908157103,0.2468011,0.2268439,0.01995724,91.91,8.09,1963,75,1888,3.82,96.18,33,0,33,0,100,0,0,0,,,262,11,251,4.2,95.8,0,0,0,,,0,0,0,,,92,21,71,22.83,77.17,94,17,77,18.09,81.91,1893,58,1835,3.06,96.94,113122.170542636,124755.374677003,43498.2170542636,,94243.2730404823,,,16193.6950904393,22810.4737295435,129658.389319552,2656,66,37,0,41,172,42,26,181,409,365,126,85,26,105,137,62,164,42,130,134,85,125,96,2.48,1.39,0,1.54,6.48,1.58,0.98,6.81,15.4,13.74,4.74,3.2,0.98,3.95,5.16,2.33,6.17,1.58,4.89,5.05,3.2,4.71,3.61,131740
"25017354200","Census Tract 3542, Middlesex County, Massachusetts","Census Tract 3542, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001653",,,,,"25","017",,,,"354200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354200",,,"1572499","59367",3272,3272,2971,60,0,110,0,59,72,90.8,1.83,0,3.36,0,1.8,2.2,3272,3176,2960,60,0,110,0,0,46,96,11,0,0,0,0,59,26,97.07,90.46,1.83,0,3.36,0,0,1.41,2.93,0.34,0,0,0,0,1.8,0.79,3272,5389.155,0.607145284070814,0.630067,0.6071453,0.02292173,96.36,3.64,2941,155,2786,5.27,94.73,60,30,30,50,50,0,0,0,,,110,0,110,0,100,0,0,0,,,59,0,59,0,100,51,0,51,0,100,96,0,96,0,100,2930,155,2775,5.29,94.71,151814.745908699,161461.541774332,25368.5185185185,,58815.5555555555,,,57968.9836347976,161148.802756245,159229.982773471,3272,182,245,169,142,57,12,17,0,107,216,123,312,241,121,279,169,131,127,173,159,105,84,101,5.56,7.49,5.17,4.34,1.74,0.37,0.52,0,3.27,6.6,3.76,9.54,7.37,3.7,8.53,5.17,4,3.88,5.29,4.86,3.21,2.57,3.09,175415
"25017373100","Census Tract 3731, Middlesex County, Massachusetts","Census Tract 3731, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001726",,,,,"25","017",,,,"373100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373100",,,"1655248","68991",4710,4710,3747,288,0,523,0,10,142,79.55,6.11,0,11.1,0,0.21,3.01,4710,4500,3619,288,0,523,0,0,70,210,128,0,0,0,0,10,72,95.54,76.84,6.11,0,11.1,0,0,1.49,4.46,2.72,0,0,0,0,0.21,1.53,4710,7369.798,0.639094852949126,0.6657324,0.6390948,0.02663757,96,4,3723,353,3370,9.48,90.52,288,66,222,22.92,77.08,0,0,0,,,522,9,513,1.72,98.28,0,0,0,,,9,9,0,100,0,141,0,141,0,100,206,17,189,8.25,91.75,3598,345,3253,9.59,90.41,56102.8596037898,60449.1300602928,53312.2652885444,,34145.8311800172,,,31899.3798449612,13535.9862187769,61940.6546080965,4710,176,149,386,265,91,28,0,201,279,445,302,344,452,379,214,83,136,102,117,77,159,98,227,3.74,3.16,8.2,5.63,1.93,0.59,0,4.27,5.92,9.45,6.41,7.3,9.6,8.05,4.54,1.76,2.89,2.17,2.48,1.63,3.38,2.08,4.82,88003
"25017373500","Census Tract 3735, Middlesex County, Massachusetts","Census Tract 3735, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001730",,,,,"25","017",,,,"373500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373500",,,"3382833","10727",6159,6159,5108,136,0,634,0,27,254,82.94,2.21,0,10.29,0,0.44,4.12,6159,5837,4872,136,0,618,0,9,202,322,236,0,0,16,0,18,52,94.77,79.1,2.21,0,10.03,0,0.15,3.28,5.23,3.83,0,0,0.26,0,0.29,0.84,6159,4715.496,1.30611917893056,1.310261,1.306119,0.004141718,99.68,0.32,4566,159,4407,3.48,96.52,106,0,106,0,100,0,0,0,,,484,13,471,2.69,97.31,0,0,0,,,9,0,9,0,100,185,0,185,0,100,188,13,175,6.91,93.09,4401,146,4255,3.32,96.68,92680.7235142119,96766.9509043928,51564.1343669251,,101094.892334195,,30374.6339362618,18157.1920757967,40248.2515073213,99720.2153316107,6159,282,447,448,400,595,165,97,216,214,160,153,472,298,477,477,255,164,104,135,211,122,100,167,4.58,7.26,7.27,6.49,9.66,2.68,1.57,3.51,3.47,2.6,2.48,7.66,4.84,7.74,7.74,4.14,2.66,1.69,2.19,3.43,1.98,1.62,2.71,190593
"25017373600","Census Tract 3736, Middlesex County, Massachusetts","Census Tract 3736, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001731",,,,,"25","017",,,,"373600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373600",,,"3008901","92136",6785,6785,5457,425,0,633,0,42,228,80.43,6.26,0,9.33,0,0.62,3.36,6785,6425,5221,398,0,633,0,3,170,360,236,27,0,0,0,39,58,94.69,76.95,5.87,0,9.33,0,0.04,2.51,5.31,3.48,0.4,0,0,0,0.57,0.85,6785,5840.361,1.16174322043191,1.197317,1.161743,0.03557391,97.03,2.97,2396,227,2169,9.47,90.53,90,0,90,0,100,0,0,0,,,140,21,119,15,85,0,0,0,,,0,0,0,,,42,3,39,7.14,92.86,128,5,123,3.91,96.09,2284,222,2062,9.72,90.28,49943.1610680448,57527.9414298019,29860.2756244617,,15933.6520241171,,15099.6813092162,6667.1834625323,22946.7958656331,58706.7269595177,6785,102,237,239,163,1775,824,1001,646,194,92,87,162,244,222,209,32,134,80,88,104,69,48,33,1.5,3.49,3.52,2.4,26.16,12.14,14.75,9.52,2.86,1.36,1.28,2.39,3.6,3.27,3.08,0.47,1.97,1.18,1.3,1.53,1.02,0.71,0.49,201667
"25021400300","Census Tract 4003, Norfolk County, Massachusetts","Census Tract 4003, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001784",,,,,"25","021",,,,"400300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400300",,,"526013","0",4336,4336,3556,2,0,622,0,24,132,82.01,0.05,0,14.35,0,0.55,3.04,4336,4119,3364,1,0,622,0,0,132,217,192,1,0,0,0,24,0,95,77.58,0.02,0,14.35,0,0,3.04,5,4.43,0.02,0,0,0,0.55,0,4336,21349.64,0.203094763373421,0.2030948,0.2030948,0,100,0,3514,320,3194,9.11,90.89,2,2,0,100,0,0,0,0,,,622,115,507,18.49,81.51,0,0,0,,,24,0,24,0,100,132,7,125,5.3,94.7,217,1,216,0.46,99.54,3322,320,3002,9.63,90.37,67364.9009474591,73015.9689922481,,,44517.7691645133,,,35268.4840654608,36832.1791559001,74837.4160206718,4336,199,289,210,197,45,110,76,390,554,500,233,228,209,191,192,76,150,223,65,104,59,17,19,4.59,6.67,4.84,4.54,1.04,2.54,1.75,8.99,12.78,11.53,5.37,5.26,4.82,4.4,4.43,1.75,3.46,5.14,1.5,2.4,1.36,0.39,0.44,132509
"25021400600","Census Tract 4006, Norfolk County, Massachusetts","Census Tract 4006, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001787",,,,,"25","021",,,,"400600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400600",,,"1226212","553",5270,5270,4183,56,19,760,0,72,180,79.37,1.06,0.36,14.42,0,1.37,3.42,5270,4947,3952,36,19,760,0,0,180,323,231,20,0,0,0,72,0,93.87,74.99,0.68,0.36,14.42,0,0,3.42,6.13,4.38,0.38,0,0,0,1.37,0,5270,11131.22,0.473443120199785,0.4736566,0.4734431,0.0002135145,99.95,0.05,4121,420,3701,10.19,89.81,36,0,36,0,100,19,0,19,0,100,756,16,740,2.12,97.88,0,0,0,,,72,0,72,0,100,178,0,178,0,100,323,15,308,4.64,95.36,3890,405,3485,10.41,89.59,78352.0068906115,86082.2739018088,19182.4720068906,,57120.120585702,,,29042.3428079242,40983.7037037037,88356.2187769164,5270,160,429,270,94,98,161,187,332,379,449,433,358,361,283,276,172,103,101,174,158,71,80,141,3.04,8.14,5.12,1.78,1.86,3.06,3.55,6.3,7.19,8.52,8.22,6.79,6.85,5.37,5.24,3.26,1.95,1.92,3.3,3,1.35,1.52,2.68,115480
