"FIPS","Area Name","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","File identification","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,PCT_SE_A00003_002,PCT_SE_A00003_003,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,PCT_SE_A13001A_002,PCT_SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,PCT_SE_A13001B_002,PCT_SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,PCT_SE_A13001C_002,PCT_SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,PCT_SE_A13001D_002,PCT_SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,PCT_SE_A13001E_002,PCT_SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,PCT_SE_A13001F_002,PCT_SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,PCT_SE_A13001G_002,PCT_SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,PCT_SE_A13001H_002,PCT_SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,PCT_SE_A13001I_002,PCT_SE_A13001I_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_C01001_001,SE_C01001_002,SE_C01001_003,SE_C01001_004,SE_C01001_005,SE_C01001_006,SE_C01001_007,SE_C01001_008,SE_C01001_009,SE_C01001_010,SE_C01001_011,SE_C01001_012,SE_C01001_013,SE_C01001_014,SE_C01001_015,SE_C01001_016,SE_C01001_017,SE_C01001_018,SE_C01001_019,SE_C01001_020,SE_C01001_021,SE_C01001_022,SE_C01001_023,SE_C01001_024,PCT_SE_C01001_002,PCT_SE_C01001_003,PCT_SE_C01001_004,PCT_SE_C01001_005,PCT_SE_C01001_006,PCT_SE_C01001_007,PCT_SE_C01001_008,PCT_SE_C01001_009,PCT_SE_C01001_010,PCT_SE_C01001_011,PCT_SE_C01001_012,PCT_SE_C01001_013,PCT_SE_C01001_014,PCT_SE_C01001_015,PCT_SE_C01001_016,PCT_SE_C01001_017,PCT_SE_C01001_018,PCT_SE_C01001_019,PCT_SE_C01001_020,PCT_SE_C01001_021,PCT_SE_C01001_022,PCT_SE_C01001_023,PCT_SE_C01001_024,SE_A14006_001
"25017353300","Census Tract 3533","Census Tract 3533, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001641",,,,,"25","017",,,,"353300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353300",,,"474775","73045",4452,4452,3279,191,0,638,0,63,281,73.65,4.29,0,14.33,0,1.42,6.31,4452,4032,2935,180,0,638,0,8,271,420,344,11,0,0,0,55,10,90.57,65.93,4.04,0,14.33,0,0.18,6.09,9.43,7.73,0.25,0,0,0,1.24,0.22,4452,24286.51,0.183311660131244,0.2115145,0.1833117,0.02820283,86.67,13.33,3279,232,3047,7.08,92.92,191,21,170,10.99,89.01,0,0,0,,,638,43,595,6.74,93.26,0,0,0,,,63,1,62,1.59,98.41,281,47,234,16.73,83.27,420,124,296,29.52,70.48,2935,130,2805,4.43,95.57,73802.812749004,80595.8804780877,28377.219123506,,76991.6334661354,,56234.0956175299,22099.1952191235,51399.4661354582,83649.0517928287,4452,304,203,191,125,8,0,25,224,628,805,228,460,243,284,127,56,109,25,129,103,89,53,33,6.83,4.56,4.29,2.81,0.18,0,0.56,5.03,14.11,18.08,5.12,10.33,5.46,6.38,2.85,1.26,2.45,0.56,2.9,2.31,2,1.19,0.74,133045
"25017353900","Census Tract 3539","Census Tract 3539, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001647",,,,,"25","017",,,,"353900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353900",,,"323193","50874",6039,6039,3563,366,22,1649,8,160,271,59,6.06,0.36,27.31,0.13,2.65,4.49,6039,5462,3163,345,22,1641,8,46,237,577,400,21,0,8,0,114,34,90.45,52.38,5.71,0.36,27.17,0.13,0.76,3.92,9.55,6.62,0.35,0,0.13,0,1.89,0.56,6039,48395.04,0.124785520241793,0.1444281,0.1247855,0.01964256,86.4,13.6,1517,286,1231,18.85,81.15,134,31,103,23.13,76.87,0,0,0,,,831,289,542,34.78,65.22,0,0,0,,,82,46,36,56.1,43.9,115,41,74,35.65,64.35,213,142,71,66.67,33.33,1374,202,1172,14.7,85.3,33882.6772908367,42620.406374502,17952.3505976096,,24700.9083665339,,11525.9601593625,13177.0677290837,11900.0557768924,46060.390438247,6039,180,94,73,38,1189,681,853,630,846,552,311,128,117,125,6,0,45,37,55,61,0,8,10,2.98,1.56,1.21,0.63,19.69,11.28,14.12,10.43,14.01,9.14,5.15,2.12,1.94,2.07,0.1,0,0.75,0.61,0.91,1.01,0,0.13,0.17,64840
"25017354100","Census Tract 3541","Census Tract 3541, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001649",,,,,"25","017",,,,"354100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354100",,,"587524","45639",2921,2921,2272,119,9,425,0,45,51,77.78,4.07,0.31,14.55,0,1.54,1.75,2921,2634,2114,68,0,425,0,0,27,287,158,51,9,0,0,45,24,90.17,72.37,2.33,0,14.55,0,0,0.92,9.83,5.41,1.75,0.31,0,0,1.54,0.82,2921,12876.67,0.226844294259278,0.2444656,0.2268443,0.01762132,92.79,7.21,2052,132,1920,6.43,93.57,82,61,21,74.39,25.61,9,0,9,0,100,381,12,369,3.15,96.85,0,0,0,,,25,0,25,0,100,37,3,34,8.11,91.89,239,57,182,23.85,76.15,1913,129,1784,6.74,93.26,93707.2430278884,104869.705179283,15555.171314741,,40531.6175298805,,23314.7410358566,289395.282868526,53372.7410358566,107851.87250996,2921,136,39,89,10,157,63,96,117,513,277,244,76,138,82,42,64,105,56,143,174,86,107,107,4.66,1.34,3.05,0.34,5.37,2.16,3.29,4.01,17.56,9.48,8.35,2.6,4.72,2.81,1.44,2.19,3.59,1.92,4.9,5.96,2.94,3.66,3.66,120905
"25017354200","Census Tract 3542","Census Tract 3542, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001650",,,,,"25","017",,,,"354200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354200",,,"1572744","83253",3219,3219,2808,122,0,103,11,61,114,87.23,3.79,0,3.2,0.34,1.89,3.54,3219,3051,2752,122,0,103,0,24,50,168,56,0,0,0,11,37,64,94.78,85.49,3.79,0,3.2,0,0.75,1.55,5.22,1.74,0,0,0,0.34,1.15,1.99,3219,5301.035,0.607239879103687,0.639384,0.6072399,0.03214416,94.97,5.03,2765,16,2749,0.58,99.42,117,10,107,8.55,91.45,0,0,0,,,102,0,102,0,100,11,0,11,0,100,61,0,61,0,100,114,0,114,0,100,162,1,161,0.62,99.38,2715,15,2700,0.55,99.45,126723.035856574,134122.28685259,108833.211155378,,132599.410358566,,,,28420.6693227092,136390.175298805,3219,264,245,149,76,33,39,16,70,63,107,310,161,127,166,230,125,149,26,252,218,173,81,139,8.2,7.61,4.63,2.36,1.03,1.21,0.5,2.17,1.96,3.32,9.63,5,3.95,5.16,7.15,3.88,4.63,0.81,7.83,6.77,5.37,2.52,4.32,193224
"25017373100","Census Tract 3731","Census Tract 3731, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001723",,,,,"25","017",,,,"373100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373100",,,"1648775","69057",4968,4968,3561,299,0,854,0,24,230,71.68,6.02,0,17.19,0,0.48,4.63,4968,4752,3351,299,0,854,0,18,230,216,210,0,0,0,0,6,0,95.65,67.45,6.02,0,17.19,0,0.36,4.63,4.35,4.23,0,0,0,0,0.12,0,4968,7804.012,0.63659561357041,0.6632587,0.6365956,0.02666306,95.98,4.02,3556,93,3463,2.62,97.38,298,0,298,0,100,0,0,0,,,854,0,854,0,100,0,0,0,,,20,2,18,10,90,230,0,230,0,100,211,2,209,0.95,99.05,3347,93,3254,2.78,97.22,65106.4143426295,71552.9402390438,87622.0956175299,,41498.1195219123,,,24569.4980079681,52001.4103585657,72691.1235059761,4968,193,402,225,157,2,16,0,107,598,479,260,368,450,409,162,122,253,121,92,176,191,62,123,3.88,8.09,4.53,3.16,0.04,0.32,0,2.15,12.04,9.64,5.23,7.41,9.06,8.23,3.26,2.46,5.09,2.44,1.85,3.54,3.84,1.25,2.48,122747
"25017373500","Census Tract 3735","Census Tract 3735, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001727",,,,,"25","017",,,,"373500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373500",,,"3382801","10729",5913,5913,4843,132,0,554,0,197,187,81.9,2.23,0,9.37,0,3.33,3.16,5913,5541,4713,127,0,554,0,19,128,372,130,5,0,0,0,178,59,93.71,79.71,2.15,0,9.37,0,0.32,2.16,6.29,2.2,0.08,0,0,0,3.01,1,5913,4527.195,1.30610682366096,1.310249,1.306107,0.00414249,99.68,0.32,4237,191,4046,4.51,95.49,83,17,66,20.48,79.52,0,0,0,,,423,14,409,3.31,96.69,0,0,0,,,181,8,173,4.42,95.58,121,0,121,0,100,295,22,273,7.46,92.54,4149,169,3980,4.07,95.93,98765.4820717131,111233.569721116,25286.9561752988,,66651.5458167331,,6280.14342629482,20298.6613545817,26663.5856573705,113117.824701195,5913,176,342,408,291,665,113,131,189,294,124,135,323,390,396,409,126,230,243,233,178,218,181,118,2.98,5.78,6.9,4.92,11.25,1.91,2.22,3.2,4.97,2.1,2.28,5.46,6.6,6.7,6.92,2.13,3.89,4.11,3.94,3.01,3.69,3.06,2,189861
"25017373600","Census Tract 3736","Census Tract 3736, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001728",,,,,"25","017",,,,"373600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373600",,,"3008076","92136",6474,6474,5028,173,7,857,0,108,301,77.66,2.67,0.11,13.24,0,1.67,4.65,6474,6027,4761,146,7,857,0,10,246,447,267,27,0,0,0,98,55,93.1,73.54,2.26,0.11,13.24,0,0.15,3.8,6.9,4.12,0.42,0,0,0,1.51,0.85,6474,5574.188,1.16142468613754,1.196999,1.161425,0.03557391,97.03,2.97,2367,298,2069,12.59,87.41,57,26,31,45.61,54.39,0,0,0,,,244,21,223,8.61,91.39,0,0,0,,,23,13,10,56.52,43.48,106,0,106,0,100,81,24,57,29.63,70.37,2320,298,2022,12.84,87.16,43916.4940239044,49774.8525896414,7104.6374501992,,35650.3585657371,,8523.65737051793,3197.29880478088,19580.1434262948,50989.3386454183,6474,79,229,219,107,1751,469,977,636,180,107,89,208,254,209,221,94,72,54,35,208,102,109,65,1.22,3.54,3.38,1.65,27.05,7.24,15.09,9.82,2.78,1.65,1.37,3.21,3.92,3.23,3.41,1.45,1.11,0.83,0.54,3.21,1.58,1.68,1,182014
"25021400300","Census Tract 4003","Census Tract 4003, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001781",,,,,"25","021",,,,"400300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400300",,,"526027","0",4203,4203,3087,58,0,752,8,170,128,73.45,1.38,0,17.89,0.19,4.04,3.05,4203,3858,2902,56,0,752,8,22,118,345,185,2,0,0,0,148,10,91.79,69.05,1.33,0,17.89,0.19,0.52,2.81,8.21,4.4,0.05,0,0,0,3.52,0.24,4203,20694.22,0.203100168803871,0.2031002,0.2031002,0,100,0,3047,185,2862,6.07,93.93,58,12,46,20.69,79.31,0,0,0,,,745,86,659,11.54,88.46,8,0,8,0,100,170,112,58,65.88,34.12,128,0,128,0,100,338,114,224,33.73,66.27,2869,185,2684,6.45,93.55,67092.406374502,73657.625498008,96692.5896414343,,55325.8804780876,,20427.9521912351,27347.1314741036,34276.9083665339,75347.9442231076,4203,173,214,229,145,88,38,49,551,502,403,247,200,220,123,258,66,144,61,148,122,44,112,66,4.12,5.09,5.45,3.45,2.09,0.9,1.17,13.11,11.94,9.59,5.88,4.76,5.23,2.93,6.14,1.57,3.43,1.45,3.52,2.9,1.05,2.66,1.57,130226
"25021400600","Census Tract 4006","Census Tract 4006, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001784",,,,,"25","021",,,,"400600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400600",,,"1226102","553",5365,5365,4024,190,0,830,0,0,321,75,3.54,0,15.47,0,0,5.98,5365,4905,3608,183,0,830,0,0,284,460,416,7,0,0,0,0,37,91.43,67.25,3.41,0,15.47,0,0,5.29,8.57,7.75,0.13,0,0,0,0,0.69,5365,11332.9,0.473400648960536,0.4736142,0.4734007,0.0002135145,99.95,0.05,3976,193,3783,4.85,95.15,178,0,178,0,100,0,0,0,,,830,10,820,1.2,98.8,0,0,0,,,0,0,0,,,321,16,305,4.98,95.02,446,11,435,2.47,97.53,3567,182,3385,5.1,94.9,92384.6613545817,100290.478087649,54460.0557768924,,87718.5338645418,,,27797.5298804781,119826.111553785,96587.6733067729,5365,347,228,296,156,103,54,95,527,396,379,428,325,308,490,245,151,221,88,124,190,83,76,55,6.47,4.25,5.52,2.91,1.92,1.01,1.77,9.82,7.38,7.06,7.98,6.06,5.74,9.13,4.57,2.81,4.12,1.64,2.31,3.54,1.55,1.42,1.03,166167
