"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2013 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2013 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2013 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2013 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2013 Below Poverty Level","Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","% Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2013 Below Poverty Level","% Black or African American Alone Population for  Whom<br /> Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2013 Below Poverty Level","American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2013 Below Poverty Level","% American Indian and Alaska Native Alone  Population For<br /> Whom Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2013 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2013 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2013 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2013 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2013 Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2013 Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone <br /> Population for Whom Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2013 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2013 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2013 Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2013 Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom<br /> Poverty Status Is Determined: Income in 2013 At or Above Poverty Level","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,PCT_SE_A00003_002,PCT_SE_A00003_003,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,PCT_SE_A13001A_002,PCT_SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,PCT_SE_A13001B_002,PCT_SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,PCT_SE_A13001C_002,PCT_SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,PCT_SE_A13001D_002,PCT_SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,PCT_SE_A13001E_002,PCT_SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,PCT_SE_A13001F_002,PCT_SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,PCT_SE_A13001G_002,PCT_SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,PCT_SE_A13001H_002,PCT_SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,PCT_SE_A13001I_002,PCT_SE_A13001I_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_C01001_001,SE_C01001_002,SE_C01001_003,SE_C01001_004,SE_C01001_005,SE_C01001_006,SE_C01001_007,SE_C01001_008,SE_C01001_009,SE_C01001_010,SE_C01001_011,SE_C01001_012,SE_C01001_013,SE_C01001_014,SE_C01001_015,SE_C01001_016,SE_C01001_017,SE_C01001_018,SE_C01001_019,SE_C01001_020,SE_C01001_021,SE_C01001_022,SE_C01001_023,SE_C01001_024,PCT_SE_C01001_002,PCT_SE_C01001_003,PCT_SE_C01001_004,PCT_SE_C01001_005,PCT_SE_C01001_006,PCT_SE_C01001_007,PCT_SE_C01001_008,PCT_SE_C01001_009,PCT_SE_C01001_010,PCT_SE_C01001_011,PCT_SE_C01001_012,PCT_SE_C01001_013,PCT_SE_C01001_014,PCT_SE_C01001_015,PCT_SE_C01001_016,PCT_SE_C01001_017,PCT_SE_C01001_018,PCT_SE_C01001_019,PCT_SE_C01001_020,PCT_SE_C01001_021,PCT_SE_C01001_022,PCT_SE_C01001_023,PCT_SE_C01001_024,SE_A14006_001
"25017353300","Census Tract 3533, Middlesex County, Massachusetts","Census Tract 3533, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001644",,,,,"25","017",,,,"353300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353300",,,"474775","50191",3737,3737,2810,268,0,288,0,159,212,75.19,7.17,0,7.71,0,4.25,5.67,3737,3423,2682,256,0,288,0,10,187,314,128,12,0,0,0,149,25,91.6,71.77,6.85,0,7.71,0,0.27,5,8.4,3.43,0.32,0,0,0,3.99,0.67,3737,20386.05,0.183311660131244,0.2026905,0.1833117,0.01937885,90.44,9.56,2810,193,2617,6.87,93.13,268,40,228,14.93,85.07,0,0,0,,,288,0,288,0,100,0,0,0,,,159,80,79,50.31,49.69,212,20,192,9.43,90.57,314,104,210,33.12,66.88,2682,181,2501,6.75,93.25,64636.8350364964,68254.0467153285,45061.9532846715,,97455.0218978102,,17566.4846715328,32152.9927007299,41023.0248175183,67733.3080291971,3737,131,83,142,48,11,7,142,164,730,490,325,256,182,222,173,101,123,113,32,99,70,28,65,3.51,2.22,3.8,1.28,0.29,0.19,3.8,4.39,19.53,13.11,8.7,6.85,4.87,5.94,4.63,2.7,3.29,3.02,0.86,2.65,1.87,0.75,1.74,106393
"25017353900","Census Tract 3539, Middlesex County, Massachusetts","Census Tract 3539, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001650",,,,,"25","017",,,,"353900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353900",,,"323188","67860",5524,5524,3600,309,2,1213,9,72,319,65.17,5.59,0.04,21.96,0.16,1.3,5.77,5524,4988,3153,309,2,1213,9,9,293,536,447,0,0,0,0,63,26,90.3,57.08,5.59,0.04,21.96,0.16,0.16,5.3,9.7,8.09,0,0,0,0,1.14,0.47,5524,44268.64,0.124783589730918,0.1509845,0.1247836,0.02620089,82.65,17.35,1744,390,1354,22.36,77.64,100,36,64,36,64,2,0,2,0,100,724,82,642,11.33,88.67,2,2,0,100,0,21,0,21,0,100,158,25,133,15.82,84.18,288,185,103,64.24,35.76,1488,207,1281,13.91,86.09,25024.5810218978,25964.7065693431,12565.296350365,,29501.5357664234,,3258.40291970803,14175.2759124088,9882.38540145985,28193.2817518248,5524,208,49,10,6,867,809,729,413,1004,754,197,86,87,37,28,52,19,37,31,56,11,10,24,3.77,0.89,0.18,0.11,15.7,14.65,13.2,7.48,18.18,13.65,3.57,1.56,1.57,0.67,0.51,0.94,0.34,0.67,0.56,1.01,0.2,0.18,0.43,56749
"25017354100","Census Tract 3541, Middlesex County, Massachusetts","Census Tract 3541, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001652",,,,,"25","017",,,,"354100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354100",,,"587464","51689",2798,2798,2324,74,0,207,0,48,145,83.06,2.64,0,7.4,0,1.72,5.18,2798,2580,2216,74,0,207,0,0,83,218,108,0,0,0,0,48,62,92.21,79.2,2.64,0,7.4,0,0,2.97,7.79,3.86,0,0,0,0,1.72,2.22,2798,12335.71,0.226821128128779,0.2467784,0.2268211,0.01995724,91.91,8.09,2157,82,2075,3.8,96.2,56,19,37,33.93,66.07,0,0,0,,,163,11,152,6.75,93.25,0,0,0,,,26,0,26,0,100,132,14,118,10.61,89.39,159,12,147,7.55,92.45,2086,70,2016,3.36,96.64,118585.129927007,134613.862773723,28402.9751824818,,64834.8788321168,,38053.5328467153,11096.2773722628,77204.4613138686,134590.56350365,2798,81,64,0,24,108,31,30,172,515,408,147,55,35,129,185,79,156,43,111,156,79,102,88,2.89,2.29,0,0.86,3.86,1.11,1.07,6.15,18.41,14.58,5.25,1.97,1.25,4.61,6.61,2.82,5.58,1.54,3.97,5.58,2.82,3.65,3.15,109215
"25017354200","Census Tract 3542, Middlesex County, Massachusetts","Census Tract 3542, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001653",,,,,"25","017",,,,"354200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354200",,,"1572559","59367",3333,3333,3014,69,0,100,0,65,85,90.43,2.07,0,3,0,1.95,2.55,3333,3248,3002,69,0,100,0,19,58,85,12,0,0,0,0,46,27,97.45,90.07,2.07,0,3,0,0.57,1.74,2.55,0.36,0,0,0,0,1.38,0.81,3333,5489.416,0.607168450201314,0.6300902,0.6071684,0.02292173,96.36,3.64,2986,159,2827,5.32,94.68,69,29,40,42.03,57.97,0,0,0,,,100,0,100,0,100,0,0,0,,,65,0,65,0,100,66,0,66,0,100,85,0,85,0,100,2974,159,2815,5.35,94.65,135524.864233577,143517.678832117,30981.0394160584,,49889.5620437956,,,96133.9532846715,180087.048175182,141043.296350365,3333,136,300,286,78,5,10,13,0,128,162,149,286,274,156,210,146,161,103,138,244,190,77,81,4.08,9,8.58,2.34,0.15,0.3,0.39,0,3.84,4.86,4.47,8.58,8.22,4.68,6.3,4.38,4.83,3.09,4.14,7.32,5.7,2.31,2.43,186892
"25017373100","Census Tract 3731, Middlesex County, Massachusetts","Census Tract 3731, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001726",,,,,"25","017",,,,"373100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373100",,,"1655248","68991",4539,4539,3551,232,0,632,0,15,109,78.23,5.11,0,13.92,0,0.33,2.4,4539,4381,3408,232,0,632,0,0,109,158,143,0,0,0,0,15,0,96.52,75.08,5.11,0,13.92,0,0,2.4,3.48,3.15,0,0,0,0,0.33,0,4539,7102.232,0.639094852949126,0.6657324,0.6390948,0.02663757,96,4,3534,293,3241,8.29,91.71,232,82,150,35.34,64.66,0,0,0,,,630,13,617,2.06,97.94,0,0,0,,,14,14,0,100,0,108,0,108,0,100,157,17,140,10.83,89.17,3391,290,3101,8.55,91.45,56099.9824817518,61035.9328467153,44621.597080292,,35284.4145985401,,,48131.6321167883,17133.1182481752,62803.1824817518,4539,154,227,273,106,74,37,17,195,284,444,344,311,409,377,206,105,239,75,108,90,135,58,271,3.39,5,6.01,2.34,1.63,0.82,0.37,4.3,6.26,9.78,7.58,6.85,9.01,8.31,4.54,2.31,5.27,1.65,2.38,1.98,2.97,1.28,5.97,89484
"25017373500","Census Tract 3735, Middlesex County, Massachusetts","Census Tract 3735, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001730",,,,,"25","017",,,,"373500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373500",,,"3382833","10727",5962,5962,4998,164,0,568,0,21,211,83.83,2.75,0,9.53,0,0.35,3.54,5962,5710,4846,164,0,553,0,0,147,252,152,0,0,15,0,21,64,95.77,81.28,2.75,0,9.28,0,0,2.47,4.23,2.55,0,0,0.25,0,0.35,1.07,5962,4564.667,1.30611917893056,1.310261,1.306119,0.004141718,99.68,0.32,4425,209,4216,4.72,95.28,133,0,133,0,100,0,0,0,,,462,14,448,3.03,96.97,0,0,0,,,0,0,0,,,145,0,145,0,100,146,15,131,10.27,89.73,4314,194,4120,4.5,95.5,93209.894890511,92272.099270073,152181.512408759,,103327.602919708,,3111.61751824818,51308.4875912409,45956.6452554745,94162.8350364964,5962,213,458,378,438,482,212,96,175,226,215,99,438,298,522,490,234,181,115,129,174,149,87,153,3.57,7.68,6.34,7.35,8.08,3.56,1.61,2.94,3.79,3.61,1.66,7.35,5,8.76,8.22,3.92,3.04,1.93,2.16,2.92,2.5,1.46,2.57,181768
"25017373600","Census Tract 3736, Middlesex County, Massachusetts","Census Tract 3736, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001731",,,,,"25","017",,,,"373600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373600",,,"3008901","92136",6913,6913,5705,366,0,566,54,62,160,82.53,5.29,0,8.19,0.78,0.9,2.31,6913,6535,5455,334,0,566,54,5,121,378,250,32,0,0,0,57,39,94.53,78.91,4.83,0,8.19,0.78,0.07,1.75,5.47,3.62,0.46,0,0,0,0.82,0.56,6913,5950.541,1.16174322043191,1.197317,1.161743,0.03557391,97.03,2.97,2490,296,2194,11.89,88.11,11,0,11,0,100,0,0,0,,,124,5,119,4.03,95.97,0,0,0,,,0,0,0,,,31,0,31,0,100,120,5,115,4.17,95.83,2383,291,2092,12.21,87.79,45532.598540146,53297.0802919708,6336.23649635037,,12242.601459854,7620.02627737226,1070.60145985401,6107.90364963504,21830.2510948905,54280.3094890511,6913,169,182,159,225,1590,915,1119,680,239,256,96,106,176,257,163,57,127,40,91,94,48,66,58,2.44,2.63,2.3,3.25,23,13.24,16.19,9.84,3.46,3.7,1.39,1.53,2.55,3.72,2.36,0.82,1.84,0.58,1.32,1.36,0.69,0.95,0.84,164551
"25021400300","Census Tract 4003, Norfolk County, Massachusetts","Census Tract 4003, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001784",,,,,"25","021",,,,"400300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400300",,,"525897","0",4473,4473,3534,100,0,681,0,32,126,79.01,2.24,0,15.22,0,0.72,2.82,4473,4307,3433,67,0,681,0,0,126,166,101,33,0,0,0,32,0,96.29,76.75,1.5,0,15.22,0,0,2.82,3.71,2.26,0.74,0,0,0,0.72,0,4473,22029.06,0.203049975521122,0.20305,0.20305,0,100,0,3489,363,3126,10.4,89.6,100,15,85,15,85,0,0,0,,,681,105,576,15.42,84.58,0,0,0,,,32,0,32,0,100,126,0,126,0,100,166,2,164,1.2,98.8,3388,363,3025,10.71,89.29,71147.8160583942,79608.9459854015,32253.1795620438,,44040.2802919708,,5365.82189781022,27939.3197080292,46279.3401459854,80222.8817518248,4473,168,314,237,168,48,72,51,530,655,495,287,204,207,169,211,74,158,150,58,84,77,28,28,3.76,7.02,5.3,3.76,1.07,1.61,1.14,11.85,14.64,11.07,6.42,4.56,4.63,3.78,4.72,1.65,3.53,3.35,1.3,1.88,1.72,0.63,0.63,134007
"25021400600","Census Tract 4006, Norfolk County, Massachusetts","Census Tract 4006, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001787",,,,,"25","021",,,,"400600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400600",,,"1224715","2054",5171,5171,4069,60,0,767,0,121,154,78.69,1.16,0,14.83,0,2.34,2.98,5171,4885,3922,42,0,767,0,0,154,286,147,18,0,0,0,121,0,94.47,75.85,0.81,0,14.83,0,0,2.98,5.53,2.84,0.35,0,0,0,2.34,0,5171,10935.46,0.472865125243824,0.4736582,0.4728651,0.0007930539,99.83,0.17,3991,461,3530,11.55,88.45,32,0,32,0,100,0,0,0,,,760,17,743,2.24,97.76,0,0,0,,,121,0,121,0,100,149,0,149,0,100,286,15,271,5.24,94.76,3844,446,3398,11.6,88.4,90683.0890510949,98476.6948905109,16113.7751824818,,78481.2613138686,,,30738.7270072993,33792.096350365,100384.905109489,5171,200,341,311,68,114,180,192,260,530,413,421,255,313,293,323,160,132,126,147,169,45,88,90,3.87,6.59,6.01,1.32,2.2,3.48,3.71,5.03,10.25,7.99,8.14,4.93,6.05,5.67,6.25,3.09,2.55,2.44,2.84,3.27,0.87,1.7,1.74,121525
