"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2017 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,PCT_SE_A00003_002,PCT_SE_A00003_003,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,PCT_SE_A13001A_002,PCT_SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,PCT_SE_A13001B_002,PCT_SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,PCT_SE_A13001C_002,PCT_SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,PCT_SE_A13001D_002,PCT_SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,PCT_SE_A13001E_002,PCT_SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,PCT_SE_A13001F_002,PCT_SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,PCT_SE_A13001G_002,PCT_SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,PCT_SE_A13001H_002,PCT_SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,PCT_SE_A13001I_002,PCT_SE_A13001I_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_C01001_001,SE_C01001_002,SE_C01001_003,SE_C01001_004,SE_C01001_005,SE_C01001_006,SE_C01001_007,SE_C01001_008,SE_C01001_009,SE_C01001_010,SE_C01001_011,SE_C01001_012,SE_C01001_013,SE_C01001_014,SE_C01001_015,SE_C01001_016,SE_C01001_017,SE_C01001_018,SE_C01001_019,SE_C01001_020,SE_C01001_021,SE_C01001_022,SE_C01001_023,SE_C01001_024,PCT_SE_C01001_002,PCT_SE_C01001_003,PCT_SE_C01001_004,PCT_SE_C01001_005,PCT_SE_C01001_006,PCT_SE_C01001_007,PCT_SE_C01001_008,PCT_SE_C01001_009,PCT_SE_C01001_010,PCT_SE_C01001_011,PCT_SE_C01001_012,PCT_SE_C01001_013,PCT_SE_C01001_014,PCT_SE_C01001_015,PCT_SE_C01001_016,PCT_SE_C01001_017,PCT_SE_C01001_018,PCT_SE_C01001_019,PCT_SE_C01001_020,PCT_SE_C01001_021,PCT_SE_C01001_022,PCT_SE_C01001_023,PCT_SE_C01001_024,SE_A14006_001
"25017353300","Census Tract 3533, Middlesex County, Massachusetts","Census Tract 3533, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001643",,,,,"25","017",,,,"353300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353300",,,"474775","50195",3766,3766,2635,230,0,643,0,45,213,69.97,6.11,0,17.07,0,1.19,5.66,3766,3554,2510,220,0,643,0,9,172,212,125,10,0,0,0,36,41,94.37,66.65,5.84,0,17.07,0,0.24,4.57,5.63,3.32,0.27,0,0,0,0.96,1.09,3766,20544.25,0.183311660131244,0.2026921,0.1833117,0.0193804,90.44,9.56,2635,136,2499,5.16,94.84,230,50,180,21.74,78.26,0,0,0,,,643,37,606,5.75,94.25,0,0,0,,,45,0,45,0,100,213,60,153,28.17,71.83,212,55,157,25.94,74.06,2510,99,2411,3.94,96.06,76905.3157894737,84442.1052631579,31975.2631578947,,85586.052631579,,,9463.26315789474,28960.1052631579,86957.6842105263,3766,220,163,174,93,0,0,11,203,539,664,258,325,116,205,159,90,71,36,119,148,73,32,67,5.84,4.33,4.62,2.47,0,0,0.29,5.39,14.31,17.63,6.85,8.63,3.08,5.44,4.22,2.39,1.89,0.96,3.16,3.93,1.94,0.85,1.78,123375
"25017353900","Census Tract 3539, Middlesex County, Massachusetts","Census Tract 3539, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001649",,,,,"25","017",,,,"353900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017353900",,,"323192","67863",6171,6171,3879,448,19,1446,15,138,226,62.86,7.26,0.31,23.43,0.24,2.24,3.66,6171,5488,3376,412,19,1437,15,45,184,683,503,36,0,9,0,93,42,88.93,54.71,6.68,0.31,23.29,0.24,0.73,2.98,11.07,8.15,0.58,0,0.15,0,1.51,0.68,6171,49453.01,0.124785134139618,0.1509872,0.1247851,0.02620205,82.65,17.35,1548,363,1185,23.45,76.55,213,64,149,30.05,69.95,0,0,0,,,675,218,457,32.3,67.7,0,0,0,,,57,0,57,0,100,73,44,29,60.27,39.73,299,202,97,67.56,32.44,1293,185,1108,14.31,85.69,22161.6315789474,23541,22610.3684210526,,21353.6842105263,,15541.1052631579,8927.21052631579,10994.0526315789,25305,6171,188,43,9,33,1130,789,1037,791,870,530,201,135,61,25,20,0,42,59,56,96,0,29,27,3.05,0.7,0.15,0.53,18.31,12.79,16.8,12.82,14.1,8.59,3.26,2.19,0.99,0.41,0.32,0,0.68,0.96,0.91,1.56,0,0.47,0.44,48855
"25017354100","Census Tract 3541, Middlesex County, Massachusetts","Census Tract 3541, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001651",,,,,"25","017",,,,"354100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354100",,,"587524","51691",2820,2820,2347,70,0,284,0,43,76,83.23,2.48,0,10.07,0,1.52,2.7,2820,2628,2218,70,0,284,0,0,56,192,129,0,0,0,0,43,20,93.19,78.65,2.48,0,10.07,0,0,1.99,6.81,4.57,0,0,0,0,1.52,0.71,2820,12431.43,0.226844294259278,0.2468023,0.2268443,0.01995801,91.91,8.09,2116,88,2028,4.16,95.84,38,6,32,15.79,84.21,0,0,0,,,242,0,242,0,100,0,0,0,,,23,0,23,0,100,62,12,50,19.35,80.65,118,2,116,1.69,98.31,2031,86,1945,4.23,95.77,98058.9473684211,105843.315789474,28877.2105263158,,70608.6315789474,,22599.3157894737,66659.5263157895,48160.7368421053,109333.736842105,2820,82,81,60,0,195,71,39,141,351,325,225,68,120,85,85,65,164,50,194,116,82,98,123,2.91,2.87,2.13,0,6.91,2.52,1.38,5,12.45,11.52,7.98,2.41,4.26,3.01,3.01,2.3,5.82,1.77,6.88,4.11,2.91,3.48,4.36,128365
"25017354200","Census Tract 3542, Middlesex County, Massachusetts","Census Tract 3542, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001652",,,,,"25","017",,,,"354200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017354200",,,"1572738","59756",3474,3474,3091,58,0,175,9,107,34,88.98,1.67,0,5.04,0.26,3.08,0.98,3474,3355,3070,58,0,175,0,18,34,119,21,0,0,0,9,89,0,96.57,88.37,1.67,0,5.04,0,0.52,0.98,3.43,0.6,0,0,0,0.26,2.56,0,3474,5720.99,0.607237562490637,0.6303095,0.6072376,0.02307192,96.34,3.66,3050,163,2887,5.34,94.66,58,0,58,0,100,0,0,0,,,175,0,175,0,100,9,0,9,0,100,107,0,107,0,100,34,0,34,0,100,111,1,110,0.9,99.1,3037,162,2875,5.33,94.67,129746.842105263,134853.157894737,257618.052631579,,58634.2105263158,,64082.052631579,23460.3157894737,140060.052631579,132726.631578947,3474,196,309,196,139,62,16,15,40,92,292,236,265,138,176,261,149,168,49,201,172,131,75,96,5.64,8.89,5.64,4,1.78,0.46,0.43,1.15,2.65,8.41,6.79,7.63,3.97,5.07,7.51,4.29,4.84,1.41,5.79,4.95,3.77,2.16,2.76,175092
"25017373100","Census Tract 3731, Middlesex County, Massachusetts","Census Tract 3731, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001725",,,,,"25","017",,,,"373100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373100",,,"1656432","61372",4868,4868,3710,180,0,762,0,28,188,76.21,3.7,0,15.65,0,0.58,3.86,4868,4723,3609,180,0,762,0,24,148,145,101,0,0,0,0,4,40,97.02,74.14,3.7,0,15.65,0,0.49,3.04,2.98,2.07,0,0,0,0,0.08,0.82,4868,7611.578,0.639551997924315,0.6632479,0.639552,0.02369586,96.43,3.57,3689,189,3500,5.12,94.88,180,0,180,0,100,0,0,0,,,761,0,761,0,100,0,0,0,,,25,1,24,4,96,188,0,188,0,100,139,12,127,8.63,91.37,3591,178,3413,4.96,95.04,64345.1052631579,69397.2631578947,86965.4210526316,,40333.2631578947,,,40328.8421052632,25028.6842105263,70426.2631578947,4868,151,344,278,238,9,41,0,137,341,511,287,338,432,416,227,131,228,121,100,157,159,70,152,3.1,7.07,5.71,4.89,0.18,0.84,0,2.81,7,10.5,5.9,6.94,8.87,8.55,4.66,2.69,4.68,2.49,2.05,3.23,3.27,1.44,3.12,109307
"25017373500","Census Tract 3735, Middlesex County, Massachusetts","Census Tract 3735, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001729",,,,,"25","017",,,,"373500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373500",,,"3382829","10729",6132,6132,4929,121,0,738,0,204,140,80.38,1.97,0,12.04,0,3.33,2.28,6132,5680,4729,114,0,724,0,10,103,452,200,7,0,14,0,194,37,92.63,77.12,1.86,0,11.81,0,0.16,1.68,7.37,3.26,0.11,0,0.23,0,3.16,0.6,6132,4694.83,1.30611763452186,1.31026,1.306118,0.00414249,99.68,0.32,4338,209,4129,4.82,95.18,92,2,90,2.17,97.83,0,0,0,,,552,0,552,0,100,0,0,0,,,185,2,183,1.08,98.92,95,0,95,0,100,355,19,336,5.35,94.65,4195,190,4005,4.53,95.47,90349.7368421053,97774.8947368421,28645.1052631579,,85591.5789473684,,10490.0526315789,23675.8421052632,30550.5789473684,99975.4736842105,6132,323,416,418,321,636,145,138,235,241,70,179,412,286,513,352,146,230,197,231,125,208,177,133,5.27,6.78,6.82,5.23,10.37,2.36,2.25,3.83,3.93,1.14,2.92,6.72,4.66,8.37,5.74,2.38,3.75,3.21,3.77,2.04,3.39,2.89,2.17,190419
"25017373600","Census Tract 3736, Middlesex County, Massachusetts","Census Tract 3736, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001730",,,,,"25","017",,,,"373600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25017373600",,,"3008076","92136",6387,6387,4986,312,0,744,0,135,210,78.06,4.88,0,11.65,0,2.11,3.29,6387,5905,4686,280,0,744,0,13,182,482,300,32,0,0,0,122,28,92.45,73.37,4.38,0,11.65,0,0.2,2.85,7.55,4.7,0.5,0,0,0,1.91,0.44,6387,5499.28,1.16142468613754,1.196999,1.161425,0.03557391,97.03,2.97,2383,196,2187,8.22,91.78,132,29,103,21.97,78.03,0,0,0,,,165,12,153,7.27,92.73,0,0,0,,,21,12,9,57.14,42.86,67,13,54,19.4,80.6,130,24,106,18.46,81.54,2286,196,2090,8.57,91.43,51505.2631578947,60488.8421052632,29868.6315789474,,21054.1578947368,,10858.1052631579,4387.89473684211,29186.6842105263,61703.5263157895,6387,111,251,229,129,1825,476,786,537,218,112,106,166,299,193,196,65,113,64,62,207,123,45,74,1.74,3.93,3.59,2.02,28.57,7.45,12.31,8.41,3.41,1.75,1.66,2.6,4.68,3.02,3.07,1.02,1.77,1,0.97,3.24,1.93,0.7,1.16,217117
"25021400300","Census Tract 4003, Norfolk County, Massachusetts","Census Tract 4003, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001783",,,,,"25","021",,,,"400300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400300",,,"526027","0",4397,4397,3410,54,0,684,10,92,147,77.55,1.23,0,15.56,0.23,2.09,3.34,4397,4098,3191,50,0,684,10,24,139,299,219,4,0,0,0,68,8,93.2,72.57,1.14,0,15.56,0.23,0.55,3.16,6.8,4.98,0.09,0,0,0,1.55,0.18,4397,21649.42,0.203100168803871,0.2031002,0.2031002,0,100,0,3370,266,3104,7.89,92.11,54,13,41,24.07,75.93,0,0,0,,,675,88,587,13.04,86.96,10,0,10,0,100,92,49,43,53.26,46.74,147,6,141,4.08,95.92,299,53,246,17.73,82.27,3151,266,2885,8.44,91.56,66010.7368421053,72540.6315789474,91534.5789473684,,45145.5789473684,,20409.7894736842,31686.7894736842,33992.3684210526,74720.2105263158,4397,197,294,198,136,57,64,55,633,504,447,248,213,243,154,217,52,118,160,103,102,37,118,47,4.48,6.69,4.5,3.09,1.3,1.46,1.25,14.4,11.46,10.17,5.64,4.84,5.53,3.5,4.94,1.18,2.68,3.64,2.34,2.32,0.84,2.68,1.07,146447
"25021400600","Census Tract 4006, Norfolk County, Massachusetts","Census Tract 4006, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001786",,,,,"25","021",,,,"400600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021400600",,,"1226102","553",5300,5300,4197,197,10,724,0,0,172,79.19,3.72,0.19,13.66,0,0,3.25,5300,4997,3901,190,10,724,0,0,172,303,296,7,0,0,0,0,0,94.28,73.6,3.58,0.19,13.66,0,0,3.25,5.72,5.58,0.13,0,0,0,0,0,5300,11195.59,0.473400648960536,0.4736142,0.4734007,0.0002135145,99.95,0.05,4153,270,3883,6.5,93.5,185,0,185,0,100,10,0,10,0,100,719,0,719,0,100,0,0,0,,,0,0,0,,,172,0,172,0,100,296,8,288,2.7,97.3,3857,262,3595,6.79,93.21,79282.7368421053,88701.7894736842,37829.8421052632,,47199.1578947368,,,33014.2105263158,57376.4210526316,90986.3684210526,5300,308,338,299,153,91,69,132,348,405,355,519,384,367,380,363,155,94,44,149,114,91,3,139,5.81,6.38,5.64,2.89,1.72,1.3,2.49,6.57,7.64,6.7,9.79,7.25,6.92,7.17,6.85,2.92,1.77,0.83,2.81,2.15,1.72,0.06,2.62,122546
