Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250173539003,15000US250173539003,"Block Group 3, Census Tract 3539, Middlesex County, Massachusetts","Block Group 3, Census Tract 3539, Middlesex County, Massachusetts",ma,150,0,ACSSF,4867,,,,,25,17,,,,353900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,2417,57051.73,0.0423650611508625,0.04236506,0.04236506,0,2417,2,2373,42,0,2417,1552,186,0,510,2,51,116,23,0,0,0,0,2,7,7,7,7,7,13,23,23,23,23,23,23,23,23,23,21,16,16,16,16,16,10,0,0,0,0,70045,6799.81083404987,6362.95786758384,8276.19088564059,7582.02923473775,23,0,23,1510,55,32,0,32,23,2417,2183,1399,178,0,500,2,7,97,234,153,8,0,10,0,44,19,23,0,7,6,10,0
250173541001,15000US250173541001,"Block Group 1, Census Tract 3541, Middlesex County, Massachusetts","Block Group 1, Census Tract 3541, Middlesex County, Massachusetts",ma,150,0,ACSSF,4871,,,,,25,17,,,,354100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,349,27822.76,0.0125436874611002,0.01254369,0.01254369,0,349,30,112,111,96,349,266,10,0,44,0,0,29,191,0,11,17,20,26,29,52,52,52,59,63,80,98,110,122,191,191,180,174,171,165,162,139,139,139,132,128,111,93,81,69,121364,104532.510748065,129069.466895959,24928.0653482373,,191,120,71,2071,349,9,62,71,278,349,328,266,10,0,44,0,0,8,21,0,0,0,0,0,0,21,191,20,32,11,17,111
250173541002,15000US250173541002,"Block Group 2, Census Tract 3541, Middlesex County, Massachusetts","Block Group 2, Census Tract 3541, Middlesex County, Massachusetts",ma,150,0,ACSSF,4872,,,,,25,17,,,,354100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,588,8939.171,0.0657779109401279,0.0857336,0.06577791,0.01995569,588,58,102,200,228,588,522,15,0,26,0,0,25,300,0,0,0,0,0,0,0,4,5,7,27,66,96,130,192,300,300,300,300,300,300,300,300,296,295,293,272,234,203,170,107,153314,123373.224419604,135239.157351677,,,300,187,113,2852,588,5,15,20,568,588,575,509,15,0,26,0,0,25,13,13,0,0,0,0,0,0,300,0,5,23,39,234
250173541003,15000US250173541003,"Block Group 3, Census Tract 3541, Middlesex County, Massachusetts","Block Group 3, Census Tract 3541, Middlesex County, Massachusetts",ma,150,0,ACSSF,4873,,,,,25,17,,,,354100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,1224,16076.85,0.0761343295799054,0.07613433,0.07613433,0,1224,70,649,341,164,1224,1034,47,0,108,0,10,25,596,29,47,64,77,89,109,109,118,125,168,181,254,360,454,498,596,567,549,532,519,506,487,487,478,471,428,415,340,234,142,97,102419,63694.7635425623,71768.5382631127,42529.1229578676,40685.649183147,596,213,383,1999,1028,79,104,183,845,1224,1145,971,47,0,108,0,0,19,79,63,0,0,0,0,10,6,596,77,49,56,74,341
250173541004,15000US250173541004,"Block Group 4, Census Tract 3541, Middlesex County, Massachusetts","Block Group 4, Census Tract 3541, Middlesex County, Massachusetts",ma,150,0,ACSSF,4874,,,,,25,17,,,,354100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,608,8399.14,0.0723883662781449,0.07238837,0.07238837,0,608,9,289,160,150,608,450,6,0,107,0,13,32,329,17,25,29,29,29,29,29,37,38,43,57,73,105,139,185,329,312,304,300,300,300,300,300,292,291,286,272,256,224,190,144,167569,211644.969905417,252303.172828891,178174.256233878,45155.9587274291,329,144,185,2668,470,27,21,48,422,608,572,427,6,0,107,0,0,32,36,23,0,0,0,0,13,0,329,30,9,19,16,256
250173542001,15000US250173542001,"Block Group 1, Census Tract 3542, Middlesex County, Massachusetts","Block Group 1, Census Tract 3542, Middlesex County, Massachusetts",ma,150,0,ACSSF,4875,,,,,25,17,,,,354200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426,1426,10001.47,0.142579038976242,0.142579,0.142579,0,1426,360,126,644,296,1426,1378,14,0,34,0,0,0,551,14,16,20,38,65,77,84,84,84,91,126,162,186,207,274,551,537,535,531,513,485,474,467,467,467,459,425,389,365,343,277,177186,132818.168529665,133545.494411006,129115.210662081,,551,454,97,2865,1409,140,89,229,1180,1426,1426,1378,14,0,34,0,0,0,0,0,0,0,0,0,0,0,551,38,46,42,36,388
250173542002,15000US250173542002,"Block Group 2, Census Tract 3542, Middlesex County, Massachusetts","Block Group 2, Census Tract 3542, Middlesex County, Massachusetts",ma,150,0,ACSSF,4876,,,,,25,17,,,,354200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,1045,3030.664,0.344808933477684,0.3677303,0.3448089,0.02292134,1045,232,191,349,273,1045,838,0,0,109,0,81,17,494,9,16,34,59,76,84,102,114,122,135,155,191,239,300,364,494,485,478,460,435,418,409,392,380,372,359,339,303,254,194,130,123388,97767.0077386071,102746.216680997,16210.4471195185,146176.49183147,494,279,215,1991,1040,25,62,87,953,1045,954,828,0,0,109,0,0,17,91,10,0,0,0,0,81,0,494,60,62,34,36,303
250173542003,15000US250173542003,"Block Group 3, Census Tract 3542, Middlesex County, Massachusetts","Block Group 3, Census Tract 3542, Middlesex County, Massachusetts",ma,150,0,ACSSF,4877,,,,,25,17,,,,354200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,848,7081.01,0.119756925514713,0.1197569,0.1197569,0,848,165,105,385,193,848,787,0,0,15,0,0,46,348,12,14,14,14,16,22,22,22,28,32,46,55,65,86,128,348,336,334,334,334,332,326,326,326,320,316,302,293,283,262,220,277607,196925.769561479,205910.988822012,,,348,283,65,2733,823,15,23,38,785,848,833,787,0,0,15,0,0,31,15,0,0,0,0,0,0,15,348,14,14,17,9,293
250173703001,15000US250173703001,"Block Group 1, Census Tract 3703, Middlesex County, Massachusetts","Block Group 1, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5140,,,,,25,17,,,,370300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,116,397.8871,0.291539960802907,0.2942836,0.29154,0.002743642,116,0,19,85,12,116,116,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,4,12,21,35,35,65,65,65,65,65,65,65,65,65,65,65,60,53,44,30,30,138532,92313.2072226999,92313.2072226999,,,65,56,9,,116,0,0,0,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,4,8,53
250173703002,15000US250173703002,"Block Group 2, Census Tract 3703, Middlesex County, Massachusetts","Block Group 2, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5141,,,,,25,17,,,,370300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,1540,3389.771,0.454307896407242,0.481647,0.4543079,0.02733912,1540,221,167,606,546,1540,1149,15,20,356,0,0,0,812,64,99,122,153,215,288,317,317,325,341,356,454,575,665,717,812,748,713,690,658,596,524,495,495,487,471,456,356,236,146,95,96048,52763.147033534,47531.203783319,63388.2803095443,,812,449,363,1385,1540,125,468,593,947,1540,1483,1092,15,20,356,0,0,0,57,57,0,0,0,0,0,0,812,154,172,31,98,358
250173703003,15000US250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts","Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5142,,,,,25,17,,,,370300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,674,6460.975,0.104318630047707,0.1043186,0.1043186,0,674,173,191,257,53,674,617,0,34,0,0,23,0,229,0,0,12,25,31,52,52,80,95,110,126,142,155,171,206,229,229,229,216,204,197,177,177,148,134,118,103,87,74,57,23,62871,32316.8271711092,47906.3026655202,,9310,229,79,150,,674,9,306,315,359,674,393,370,0,0,0,0,23,0,281,247,0,34,0,0,0,0,229,25,69,31,16,87
250173703004,15000US250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts","Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5143,,,,,25,17,,,,370300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,900,12814.67,0.0702319856308215,0.07023199,0.07023199,0,900,123,248,403,126,900,870,14,0,7,0,0,9,448,38,44,44,44,50,69,69,80,95,155,213,280,329,390,414,448,409,404,404,404,398,379,379,368,353,293,234,168,118,57,34,83408,50736.698194325,48209.3551160791,,73202.6053310404,448,213,235,1797,900,56,59,115,785,900,855,825,14,0,7,0,0,9,45,45,0,0,0,0,0,0,448,44,50,119,66,169
250173703005,15000US250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts","Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5144,,,,,25,17,,,,370300,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,480,7433.86,0.0645694111324068,0.06456941,0.06456941,0,480,84,136,137,123,480,224,183,0,25,0,0,48,252,15,17,17,17,17,17,17,17,27,37,72,110,140,163,206,252,237,235,235,235,235,235,235,235,225,214,180,142,111,89,45,99721,85432.2012037833,113828.787618229,,,252,112,140,2009,480,30,0,30,450,480,480,224,183,0,25,0,0,48,0,0,0,0,0,0,0,0,252,17,10,46,38,142
250173703006,15000US250173703006,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts","Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5145,,,,,25,17,,,,370300,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,14513.85,0.0585647501069503,0.05856475,0.05856475,0,850,218,253,379,0,850,671,13,0,0,0,166,0,335,59,68,68,68,68,68,68,103,109,122,188,237,256,291,335,335,275,267,267,267,267,267,267,231,226,213,146,97,78,43,0,71833,29527.6010318143,29959.8796216681,,25592.4935511608,335,54,281,1275,850,180,115,295,555,850,582,569,13,0,0,0,0,0,268,102,0,0,0,0,166,0,335,68,41,79,49,98
250173703007,15000US250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts","Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5146,,,,,25,17,,,,370300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,818,14104.51,0.0579956355010139,0.05799564,0.05799564,0,818,120,216,272,210,818,733,47,0,17,0,0,21,368,41,47,55,63,63,65,77,86,98,123,142,193,254,298,336,368,327,321,313,305,305,303,291,281,270,245,226,175,113,69,32,97614,45214.2820292347,45670.5760963027,,,368,161,207,1887,818,58,30,88,730,818,801,716,47,0,17,0,0,21,17,17,0,0,0,0,0,0,368,63,35,44,50,175
250173704001,15000US250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts","Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5147,,,,,25,17,,,,370400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,946,12698.52,0.0744968702557695,0.07449687,0.07449687,0,946,17,462,337,130,946,806,77,0,18,0,0,45,511,14,25,37,44,44,44,44,58,70,91,154,210,319,440,469,511,497,486,474,467,467,467,467,453,441,420,357,300,190,71,42,119184,62492.8460877042,62966.2940670679,,,511,304,207,1706,946,61,14,75,871,946,927,806,77,0,18,0,0,26,19,0,0,0,0,0,0,19,511,44,27,83,56,301
250173704002,15000US250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts","Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5148,,,,,25,17,,,,370400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263,1263,7870.334,0.16047603309359,0.160476,0.160476,0,1263,217,464,446,136,1263,1007,43,0,153,0,0,60,512,37,43,43,53,73,82,82,82,82,143,189,274,347,398,439,512,474,469,469,459,439,430,430,430,430,369,323,237,164,114,72,92362,45451.0060189166,35823.086844368,49111.6509028375,,512,203,309,1906,1263,135,53,188,1075,1263,1209,953,43,0,153,0,0,60,54,54,0,0,0,0,0,0,512,53,29,107,85,237
250173704003,15000US250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts","Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5149,,,,,25,17,,,,370400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,787,13934.09,0.0564801844641751,0.05648018,0.05648018,0,787,119,207,360,101,787,709,0,0,53,0,0,25,389,11,22,36,44,48,59,59,59,68,71,93,194,294,356,382,389,378,367,353,345,341,330,330,330,321,318,296,193,94,33,7,92366,46612.8976784179,56346.0275150473,57091.6509028375,,389,107,282,1588,787,44,16,60,727,787,600,522,0,0,53,0,0,25,187,187,0,0,0,0,0,0,389,44,24,25,101,195
250173704004,15000US250173704004,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts","Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5150,,,,,25,17,,,,370400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1220,8579.682,0.142196411720827,0.2014986,0.1421964,0.05930221,1220,346,484,332,58,1220,997,59,0,108,0,34,22,246,0,0,0,0,0,0,0,0,0,17,25,30,66,132,187,246,246,246,246,246,246,246,246,246,246,229,221,216,179,113,59,157545,38019.9312123818,42253.5167669819,29670.5503009458,6304.63456577816,246,146,100,1116,1077,23,42,65,1012,1220,1197,994,59,0,105,0,17,22,23,3,0,0,3,0,17,0,246,0,0,25,5,216
250173704005,15000US250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts","Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5151,,,,,25,17,,,,370400,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,331,6864.329,0.0482203006345975,0.0482203,0.0482203,0,331,17,170,115,29,331,310,21,0,0,0,0,0,156,0,0,0,0,3,14,14,25,27,27,31,58,88,109,120,156,156,156,156,156,153,142,142,131,129,129,125,98,67,46,36,115789,71371.7110920034,70659.2519346518,,,156,74,82,1911,331,0,19,19,312,331,331,310,21,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,27,4,27,99
250173704006,15000US250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts","Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5152,,,,,25,17,,,,370400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,637,7231.179,0.0880907556328446,0.09190274,0.08809076,0.003811987,637,28,162,260,187,637,624,0,0,0,0,0,13,374,11,13,27,41,48,72,94,117,121,140,182,269,312,312,329,374,363,361,347,333,326,302,280,256,253,234,191,105,62,62,45,71915,56311.7196904557,59736.7841788478,,,374,206,168,1703,637,57,104,161,476,637,561,548,0,0,0,0,0,13,76,76,0,0,0,0,0,0,374,41,80,61,86,105
250173731001,15000US250173731001,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts","Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5153,,,,,25,17,,,,373100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,1017,6081.946,0.167216218762404,0.1938538,0.1672162,0.02663757,1017,279,109,463,166,1017,649,61,0,307,0,0,0,351,0,0,0,0,0,0,0,9,11,18,59,161,247,269,290,351,351,351,351,351,351,351,351,341,340,332,292,189,103,82,61,94448,48048.1083404987,55921.7540842648,26288.9423903697,,351,272,79,2462,1004,31,0,31,973,1017,1017,649,61,0,307,0,0,0,0,0,0,0,0,0,0,0,351,0,11,47,102,191
250173731002,15000US250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts","Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5154,,,,,25,17,,,,373100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,904,9751.152,0.0927069932370343,0.09270699,0.09270699,0,904,199,173,411,121,904,537,13,0,170,0,0,184,346,0,7,12,26,55,72,84,84,84,108,123,157,188,201,243,346,346,338,334,320,291,274,262,262,262,238,222,188,157,145,103,106972,63199.5872742906,97831.049011178,32490.6534823732,18252.9062768702,346,266,80,1572,904,72,87,159,745,904,755,475,13,0,170,0,0,97,149,62,0,0,0,0,0,87,346,26,58,40,34,189
250173731003,15000US250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts","Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5155,,,,,25,17,,,,373100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,1016,9247.877,0.109863057280574,0.1098631,0.1098631,0,1016,256,207,341,212,1016,872,103,0,36,0,4,1,484,26,30,30,35,74,174,174,174,224,255,260,307,350,379,451,484,458,454,454,449,408,310,310,310,260,229,224,176,133,105,33,54525,43084.9097162511,45071.3327601032,,,484,179,305,2080,1005,93,24,117,888,1016,1010,870,103,0,36,0,0,1,6,2,0,0,0,0,4,0,484,35,190,36,47,177
250173731004,15000US250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts","Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5156,,,,,25,17,,,,373100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,888,5869.032,0.151302631517984,0.1513026,0.1513026,0,888,152,196,393,147,888,726,89,0,11,0,15,47,397,0,25,41,41,41,41,41,41,41,44,76,151,193,202,266,397,397,371,356,356,356,356,356,356,356,353,321,246,204,195,129,138564,80181.9604471195,85413.9036973345,,,397,199,198,1845,888,7,85,92,796,888,881,719,89,0,11,0,15,47,7,7,0,0,0,0,0,0,397,41,0,35,75,246
250173731005,15000US250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts","Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5157,,,,,25,17,,,,373100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,1146,9711.375,0.11800595215113,0.118006,0.118006,0,1146,190,348,483,125,1146,880,0,0,256,0,10,0,476,48,55,55,55,63,88,97,110,120,148,170,218,253,316,390,476,428,421,421,421,413,388,379,366,356,328,305,258,223,159,86,115503,54539.1487532244,62441.3843508169,38701.513327601,,476,218,258,1888,1146,65,150,215,931,1146,1073,817,0,0,256,0,0,0,73,63,0,0,0,0,10,0,476,55,66,50,48,259
250173735001,15000US250173735001,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts","Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5167,,,,,25,17,,,,373500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,768,4700.145,0.163399212660445,0.1633992,0.1633992,0,768,194,71,329,174,768,688,0,0,80,0,0,0,254,0,0,0,0,0,0,0,0,6,10,20,24,30,42,82,254,254,254,254,254,254,254,254,254,248,244,234,230,224,212,171,280895,127092.192605331,136331.289767842,82494.3078245916,,254,254,0,,768,0,0,0,768,768,742,662,0,0,80,0,0,0,26,26,0,0,0,0,0,0,254,0,6,13,4,230
250173735002,15000US250173735002,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts","Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5168,,,,,25,17,,,,373500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,1646,3673.555,0.448067326952866,0.4522098,0.4480673,0.00414249,1646,444,252,670,280,1646,1342,0,0,268,0,0,36,641,24,48,81,105,112,122,153,153,159,166,200,250,276,294,361,641,616,593,560,536,529,518,488,488,482,475,441,391,365,347,279,168615,104159.69905417,105379.914015477,117775.331040413,,641,517,124,2208,1646,119,106,225,1421,1646,1611,1326,0,0,268,0,0,17,35,16,0,0,0,0,0,19,641,104,53,41,50,391
250173735003,15000US250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts","Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5169,,,,,25,17,,,,373500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,850,5501.606,0.154500329731257,0.1545003,0.1545003,0,850,175,101,410,164,850,764,0,0,45,0,0,41,357,0,0,0,0,6,25,37,56,59,73,125,158,187,200,225,357,357,357,357,357,351,332,320,301,298,283,232,199,170,157,132,105157,102715.339638865,110097.239896819,92140.524505589,76881.5477214102,357,265,92,2147,850,0,19,19,831,850,748,680,0,0,45,0,0,23,102,84,0,0,0,0,0,18,357,0,59,65,33,199
250173735004,15000US250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts","Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5170,,,,,25,17,,,,373500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933,2933,5429.965,0.54015076517729,0.5401508,0.5401508,0,2933,707,1112,828,286,2933,2298,116,0,205,0,151,163,622,0,6,9,12,25,53,53,53,53,63,76,132,186,213,254,622,622,616,613,610,597,569,569,569,569,559,546,490,435,409,368,285900,85165.7437661221,104538.228718831,31915.4256233878,10100.2235597592,622,544,78,2952,2097,74,166,240,1857,2933,2699,2236,116,0,189,0,12,146,234,62,0,0,16,0,139,17,622,12,41,23,56,490
250173736001,15000US250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts","Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5171,,,,,25,17,,,,373600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,2547,4754.344,0.535720628821446,0.5712945,0.5357206,0.03557391,2547,187,1983,264,113,2547,1903,217,0,286,0,40,101,254,4,5,5,5,5,6,11,11,11,14,34,68,93,114,140,254,250,249,249,249,249,248,243,243,243,240,220,186,161,140,114,163439,31911.9948409286,36426.9045571797,9581.03181427343,25379.785038693,254,182,72,2621,648,40,64,104,544,2547,2273,1703,193,0,286,0,4,87,274,200,24,0,0,0,36,14,254,5,6,23,34,186
250173736002,15000US250173736002,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts","Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5172,,,,,25,17,,,,373600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305,2305,7343.277,0.313892574019648,0.3138926,0.3138926,0,2305,114,1799,253,139,2305,1848,87,0,267,0,30,73,183,0,0,0,0,0,2,20,20,27,29,38,55,64,77,95,183,183,183,183,183,183,180,163,163,156,154,145,128,119,106,88,177853,34256.3628546862,41939.0283748925,11964.2820292347,15339.0283748925,183,123,60,2398,650,80,90,170,480,2305,2119,1714,73,0,267,0,0,65,186,134,14,0,0,0,30,8,183,0,26,11,17,128
250173736003,15000US250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts","Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5173,,,,,25,17,,,,373600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,1370,4389.197,0.312130017590815,0.31213,0.31213,0,1370,371,158,609,232,1370,1234,9,0,106,0,13,8,534,15,30,52,67,68,74,78,90,96,101,119,146,172,203,244,534,519,504,482,467,466,460,456,444,438,433,415,388,362,331,289,211208,128287.248495271,139685.451418745,47391.6852966466,52368.6070507309,534,403,131,1518,1370,119,22,141,1229,1370,1316,1202,0,0,106,0,0,8,54,32,9,0,0,0,13,0,534,67,28,22,27,388
250214001001,15000US250214001001,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts","Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5334,,,,,25,21,,,,400100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,426,6866.788,0.0620377391709923,0.06203774,0.06203774,0,426,22,351,53,0,426,311,26,0,74,0,0,15,175,34,47,52,52,52,52,52,52,52,52,52,62,88,121,156,175,141,128,123,123,123,123,123,123,123,123,123,113,87,54,19,118254,68227.9707652623,83708.8048151333,58701.8314703353,,175,23,152,2193,405,80,0,80,325,426,392,277,26,0,74,0,0,15,34,34,0,0,0,0,0,0,175,52,0,0,10,113
250214001002,15000US250214001002,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts","Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5335,,,,,25,21,,,,400100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,866,17909.2,0.0483550502936693,0.05208364,0.04835505,0.003728589,866,86,335,269,176,866,598,32,0,167,2,21,46,359,29,33,33,39,54,69,69,84,94,103,131,172,198,217,279,359,330,326,326,320,305,290,290,275,265,256,228,187,161,141,80,105858,63610.1375752365,81306.1134995701,38468.2201203783,33810.3611349957,359,85,274,1927,728,97,36,133,595,866,804,557,32,0,167,2,0,46,62,41,0,0,0,0,21,0,359,39,56,37,41,187
